Step,ElectorateID,Run_number,Belieftree,Affiliation
4,1,1,"[[9.547067901234549e-05, 0.729643899133603, 0.3780995596073721], [-0.4998456635802469, 0.70012, 0.6219004403926278], [-0.3331989926268862, 0.7113, 0.2674216637181029], [9.45601851851851e-05, 0.7353, 0.18823365391230198], [-0.6145805812376341, 0.6376703122541962, 0.32061210177700095], [-0.19988760673868308, 0.67397, 0.22373258059259427], [9.364197530864195e-05, 0.72816, 0.08233749087363888], [0.2896296531560154, 0.66983, 0.042997100804593506], [0.23325718768371562, 0.69132, 0.05180261690839772], [-0.32891824588477375, 0.68372, 0.11451990798619978], [0.2141246940182128, 0.70583, 0.05560726807050491], [-0.8922978535847307, 0.7024650957647331, 0.18035276364634023], [0.08819254056222359, 0.7385328766526814, 0.0735474052569688], [-0.646519456633123, 0.71942, 0.15447496825647697], [-0.9555832280830482, 0.6867358141227866, 0.18716748317245094], [0.1113893469243297, 0.6061761092367847, 0.05719299502442833]]",1
4,2,1,"[[-3.18865740740741e-05, -0.18180230682764473, 0.3862498017457122], [-0.4999628510802469, -0.21113, 0.6137501982542878], [-0.3333098066700961, -0.15039, 0.22909924500846143], [-2.0136316872428007e-05, -0.15658, 0.19608454229957298], [-0.6146898790771403, -0.18362554163464823, 0.5398896710855338], [-0.2000035866769547, -0.22789, 0.03492654160643185], [-1.9948559670781893e-05, -0.15512, 0.03834537795908224], [0.28951685994613885, -0.20725, 0.12281564593490589], [0.23313886206643164, -0.22878, 0.1142001771622939], [-0.3290381481481482, -0.24864, 0.019876830144940964], [0.21401167061286297, -0.17304, 0.0956907651642809], [-0.8924190791505744, -0.2398737845558459, 0.16132874054063187], [0.08806901304164744, -0.22174790258072635, 0.07659602055146679], [-0.6466420157895016, -0.2336, 0.10211635690219623], [-0.9557065884225544, -0.2062728539341721, 0.18423464035787684], [0.11127445366301285, -0.2282859874971341, 0.0847954452823244]]",2
5,0,1,"[[1.2731052812071323e-05, 0.595420469627189, 0.35467019477539413], [-0.4999767794067215, 0.58338, 0.6453298052246058], [-0.3333131898719708, 0.60648, 0.2625459549211473], [1.2377186213991757e-05, 0.57747, 0.161321836167801], [-0.6383187439317284, 0.6057958561904283, 0.3475629098407397], [-0.19998246334876538, 0.61819, 0.22856929907031198], [1.3258744855967054e-05, 0.6186, 0.08474926020485658], [0.3605822569066206, 0.57199, 0.028963843926542113], [0.3098356708676271, 0.57786, 0.036720579501561865], [-0.3960796103395062, 0.6105, 0.1379060875771019], [0.37397006565901836, 0.58482, 0.02888742153345043], [-0.8586005678764833, 0.6014658624964271, 0.20003589080001302], [0.2300575418069592, 0.5516717560668969, 0.0440626429764579], [-0.6729044207737497, 0.63363, 0.17900129150534924], [-0.9641853457994304, 0.5451434036390601, 0.20850853044107392], [0.1810591800072316, 0.5413350064483996, 0.051164451533593044]]",0
5,1,1,"[[1.5911779835390928e-05, 0.7285951069738066, 0.3777618169164114], [-0.4999742772633745, 0.70012, 0.6222381830835887], [-0.3333109432155922, 0.7113, 0.2659501174919474], [1.576003086419752e-05, 0.7353, 0.18719785703930777], [-0.6383180809944856, 0.6356808589894126, 0.32435058236165415], [-0.19998126778978048, 0.67397, 0.22250144310709075], [1.5606995884773667e-05, 0.72816, 0.0870109838624772], [0.36058435395737504, 0.66983, 0.03695389015678942], [0.3098381027091909, 0.69132, 0.045585896874179715], [-0.39607804098079563, 0.68372, 0.12903249797871275], [0.3739726593232845, 0.70583, 0.039655917139092896], [-0.8585984024529579, 0.7024650957647331, 0.1865422190389016], [0.23006154793693176, 0.7385328766526814, 0.06076073784608321], [-0.6729025819963148, 0.71942, 0.16637820585780333], [-0.9641826612572493, 0.6748375370658014, 0.19727960854976453], [0.18106005363548947, 0.5954209381909469, 0.050800042696195286]]",1
5,2,1,"[[-5.314429012345682e-06, -0.17578078205725778, 0.37830522870965794], [-0.4999938085133745, -0.21113, 0.621694771290342], [-0.33332941222279383, -0.15039, 0.22213341287562563], [-3.3560528120713357e-06, -0.15658, 0.19012253223073877], [-0.63833629730107, -0.18218527287992956, 0.5538794653936017], [-0.20000059777949242, -0.22789, 0.03386458950003393], [-3.3247599451303166e-06, -0.15512, 0.033480131094428635], [0.3605655550890623, -0.20725, 0.12255638661940961], [0.3098183817729769, -0.22878, 0.11625019941344128], [-0.3960980246913581, -0.24864, 0.031827100406528905], [0.3739538220890595, -0.17304, 0.11806225760733242], [-0.8586186067139319, -0.2398737845558459, 0.13354887685539024], [0.23004096001683574, -0.22174790258072635, 0.09751337387396052], [-0.672923008522378, -0.2336, 0.09482276418937767], [-0.9642032213138336, -0.20229016449289441, 0.16359045873726236], [0.18104090475860332, -0.22492223094795905, 0.08834845120286827]]",2
6,0,1,"[[2.12184213534522e-06, 0.5957333709775089, 0.3547904419771035], [-0.49999612990112025, 0.58338, 0.6452095580228964], [-0.33332997608977294, 0.60648, 0.26076213555767624], [2.062864368998626e-06, 0.57747, 0.1602257651382806], [-0.6646046536859237, 0.6040194774683554, 0.35199577156668915], [-0.1999970772247942, 0.61819, 0.22701632773735397], [2.209790809327843e-06, 0.6186, 0.08971918343982992], [0.4245118467393388, 0.57199, 0.021389697304424717], [0.3788383260969855, 0.57786, 0.028865382890178454], [-0.456479101723251, 0.6105, 0.15475078519372157], [0.49813159489802156, 0.58482, 0.012572972361929297], [-0.8263567238684655, 0.6014658624964271, 0.20708621752800585], [0.3398918675590678, 0.5516717560668969, 0.030715788136707032], [-0.6886908973315364, 0.63363, 0.19178463459090125], [-0.9688894509009032, 0.5331276326097885, 0.2195898426414749], [0.2412344643219657, 0.5284575759411929, 0.04352549591282697]]",0
6,1,1,"[[2.651963305898488e-06, 0.7272404639799562, 0.37732455547131255], [-0.4999957128772291, 0.70012, 0.6226754445286874], [-0.33332960164704317, 0.7113, 0.2643095054158078], [2.6266718106995863e-06, 0.7353, 0.18604305753110506], [-0.6646045431963832, 0.6337983629362653, 0.32851857673694435], [-0.19999687796496338, 0.67397, 0.22112886031614293], [2.6011659807956117e-06, 0.72816, 0.09139280260459454], [0.42451219624779785, 0.66983, 0.030790433015744578], [0.3788387314039128, 0.69132, 0.03922028251606807], [-0.4564788401634659, 0.68372, 0.1431091240656344], [0.4981320271753993, 0.70583, 0.02606867672034748], [-0.8263563629645445, 0.7024650957647331, 0.19188609223644318], [0.3398925352473966, 0.7385328766526814, 0.05003431688069149], [-0.6886905908686307, 0.71942, 0.17673537820636828], [-0.9688890034772063, 0.6636078125895155, 0.20630810796722174], [0.24123460992667536, 0.5848477424341756, 0.04445478578688635]]",1
6,2,1,"[[-8.857381687242803e-07, -0.167705832001225, 0.36731171228281023], [-0.49999896808556243, -0.21113, 0.6326882877171898], [-0.3333326798149101, -0.15039, 0.21492429488166023], [-5.593421353452226e-07, -0.15658, 0.18395229538784513], [-0.6646075792474806, -0.180823694501163, 0.5683578616504907], [-0.20000009962991536, -0.22789, 0.03276554808000391], [-5.541266575217193e-07, -0.15512, 0.03035915795702298], [0.42450906310307907, -0.20725, 0.1236445442384299], [0.37883544458121043, -0.22878, 0.11891928284884237], [-0.45648217078189296, -0.24864, 0.04067777097431215], [0.49812888763636176, -0.17304, 0.13135762676865895], [-0.8263597303413736, -0.2398737845558459, 0.11478392903888462], [0.3398891039273806, -0.22174790258072635, 0.10992062599947292], [-0.6886939952896411, -0.2336, 0.08906859104932655], [-0.9688924301533037, -0.1985237669379068, 0.15003534303751423], [0.2412314184471943, -0.22161538846995743, 0.0912331280875354]]",2
7,0,1,"[[3.536403558908699e-07, 0.5959681868892228, 0.35482963845561866], [-0.49999935498352005, 0.5836214612468175, 0.6451703615443813], [-0.33333277379273996, 0.60648, 0.2908273581142109], [3.438107281664377e-07, 0.57747, 0.1786993954369095], [-0.2950071743430062, 0.6010352076142506, 0.2772825034621877], [-0.199999512870799, 0.61819, 0.2531907429866919], [3.6829846822130735e-07, 0.6186, 0.09072199441144418], [0.4820586313193016, 0.57199, 0.013189068839925149], [0.4409521972066403, 0.57786, 0.02007849388099066], [-0.5108324336205418, 0.6105, 0.16445130188078966], [0.6227350626691949, 0.58482, 0.0055605110758357], [-0.8129177885281665, 0.6014658624964271, 0.20742932764273334], [0.44999005979511547, 0.5516717560668969, 0.014912337169585604], [-0.7227294970667684, 0.63363, 0.19891967664825866], [-0.9743996759155995, 0.5212585672850908, 0.22108950127071514], [0.09446692170766088, 0.5158706567460482, 0.06364778717972197]]",0
7,1,1,"[[4.4199388431641467e-07, 0.7251346953559671, 0.37667878057797616], [-0.4999992854795382, 0.6999397351278772, 0.6233212194220238], [-0.3333327113856183, 0.7113, 0.291833961351057], [4.3777863511659744e-07, 0.7353, 0.20541706351328906], [-0.29500715592808285, 0.6306357968055923, 0.2585923710302421], [-0.1999994796608272, 0.67397, 0.2441566041054117], [4.335276634659357e-07, 0.72816, 0.09313398179659524], [0.4820586895707114, 0.66983, 0.02401656259515555], [0.44095226475779487, 0.69132, 0.03202284934532708], [-0.5108323900272442, 0.68372, 0.15278714401413182], [0.6227351347154245, 0.70583, 0.010628104095777463], [-0.812917728377513, 0.7024650957647331, 0.19382240219994257], [0.4499901710765036, 0.7385328766526814, 0.03690555247232753], [-0.7227294459896174, 0.71942, 0.18445561444926728], [-0.9743996013449833, 0.6524249019674038, 0.20950648689700255], [0.09446694597511249, 0.5744534429818884, 0.06272130213447294]]",1
7,2,1,"[[-1.4762302812071339e-07, -0.15533421701255223, 0.3474964510661357], [-0.4999998280142604, -0.20832481597877495, 0.6525035489338642], [-0.33333322441359614, -0.15039, 0.37807414866339667], [-9.322368922420377e-08, -0.15658, 0.3235911859649508], [-0.2950076619365991, -0.17853891086010362, 0.2406966644994946], [-0.20000001660498584, -0.22789, 0.057638000872158], [-9.235444292028655e-08, -0.15512, 0.028736564890513464], [0.48205816737992496, -0.20725, 0.1276970131179773], [0.44095171695401114, -0.22878, 0.12407039970304658], [-0.5108329451303154, -0.24864, 0.04857226062039851], [0.6227346114589183, -0.17304, 0.14742033506533822], [-0.8129182896069845, -0.2398737845558459, 0.10615871846817637], [0.4499895991898342, -0.22174790258072635, 0.12444197912448927], [-0.7227300133931192, -0.2336, 0.09061323322784788], [-0.9744001724576662, -0.1947801606473716, 0.14373411519288964], [0.09446641406186565, -0.21836449708871356, 0.05855538058932279]]",2
8,0,1,"[[5.8940059315144934e-08, 0.5961122456336467, 0.35472006490111907], [-0.49999989249725335, 0.5844023480371716, 0.6452799350988809], [-0.3333332400765678, 0.60648, 0.2933503552403891], [5.730178802773963e-08, 0.57747, 0.18024965557770428], [-0.2712471259653198, 0.5970026358699895, 0.271012755737534], [-0.1999999188117998, 0.61819, 0.2553872334443726], [6.13830780368845e-08, 0.6186, 0.0917209620974486], [0.5338524297296877, 0.57199, 0.0056547283937224855], [0.49685659477253513, 0.57786, 0.012010525376455859], [-0.5597493972700901, 0.6105, 0.17351505215399288], [0.7191085673343682, 0.58482, 0.0199112153520982], [-0.8014619585631906, 0.6014658624964271, 0.20801471430560747], [0.5348567327734183, 0.5516717560668969, 0.002493194741689031], [-0.7466887818863067, 0.63363, 0.2046624300656325], [-0.9779392805235152, 0.5205848830019976, 0.22228885001649448], [0.11304082506599086, 0.5156726772772454, 0.05972832749685858]]",0
8,1,1,"[[7.366564738606913e-08, 0.7243641692959165, 0.3764611641353477], [-0.49999988091325637, 0.6997763190271515, 0.6235388358646522], [-0.33333322967538087, 0.7113, 0.2941375625312258], [7.296310585276622e-08, 0.7353, 0.20703853000658312], [-0.2712471228961659, 0.626362305843924, 0.2527400449980902], [-0.1999999132768045, 0.67397, 0.246083862464101], [7.225461057765595e-08, 0.72816, 0.09605270132739259], [0.533852439438256, 0.66983, 0.017937010145979346], [0.4968566060310609, 0.69132, 0.02565196681152832], [-0.5597493900045405, 0.68372, 0.16402796882503595], [0.7191085793420733, 0.70583, 0.001751597921002637], [-0.8014619485380816, 0.7024650957647331, 0.19838534050052475], [0.5348567513203163, 0.7385328766526814, 0.026867232442528654], [-0.7466887733734483, 0.71942, 0.193396673939946], [-0.9779392680950791, 0.6515048253164795, 0.2150638571484965], [0.11304082911056614, 0.5742890078325655, 0.0608656509375653]]",1
8,2,1,"[[-2.4603838020118906e-08, -0.15065195984094698, 0.3360940616730712], [-0.49999997133571006, -0.20240853539522105, 0.6639059383269288], [-0.33333331518004383, -0.15039, 0.39495395021720225], [-1.55372815373673e-08, -0.15658, 0.3380384974856122], [-0.2712472072309186, -0.17545886989177578, 0.20679619902809793], [-0.2000000027674976, -0.22789, 0.06021135326908764], [-1.5392407153381087e-08, -0.15512, 0.026879393601156848], [0.5338523524064582, -0.20725, 0.12841918389477053], [0.4968565147304303, -0.22878, 0.12573924333574338], [-0.5597494825217191, -0.24864, 0.05390945760411188], [0.7191084921326555, -0.17304, 0.1545926563322933], [-0.801462042076327, -0.2398737845558459, 0.09731274699302647], [0.5348566560058714, -0.22174790258072635, 0.13110542643570652], [-0.7466888679406986, -0.2336, 0.08890870940090946], [-0.9779393632805263, -0.19450134143281647, 0.1357068498504371], [0.11304074045835832, -0.2183130688215022, 0.057426332551844504]]",2
9,0,1,"[[9.82334321919082e-09, 0.5961109284178987, 0.35453361473679784], [-0.49999998208287555, 0.5852837367171138, 0.6454663852632021], [-0.3333333177905391, 0.60648, 0.2903907048004216], [9.55029800462327e-09, 0.57747, 0.17843109301964163], [-0.30529115574017884, 0.5956108957812941, 0.27836760423070894], [-0.19999998646863326, 0.61819, 0.25281059794922783], [1.0230513006147415e-08, 0.6186, 0.0913853639725248], [0.5804671303471048, 0.57199, 0.0012523208131661751], [0.547170871509708, 0.57786, 0.00453368448669065], [-0.6037744920450149, 0.6105, 0.17938396096552908], [0.7894212960041015, 0.58482, 0.030225613019412578], [-0.7901044972943697, 0.6014658624964271, 0.20557576127708493], [0.5965101624637894, 0.5516717560668969, 0.006623947876324589], [-0.7603158704920742, 0.63363, 0.20592669388886486], [-0.979958172851011, 0.509163091434783, 0.2216742249974342], [0.15407604940702072, 0.5033741819010732, 0.053418428702968014]]",0
9,1,1,"[[1.2277607897678202e-08, 0.724246108525379, 0.3764062265341988], [-0.49999998015220937, 0.6998615636790522, 0.6235937734658012], [-0.33333331605700794, 0.7113, 0.29146469035867933], [1.216051764212769e-08, 0.7353, 0.20515713981371794], [-0.3052911552286532, 0.6248874376708744, 0.2595305083520211], [-0.19999998554613405, 0.67397, 0.24384766147558148], [1.2042435096275988e-08, 0.72816, 0.09710402836809627], [0.5804671319651996, 0.66983, 0.011917016337364863], [0.5471708733861289, 0.69132, 0.019223056898816274], [-0.60377449083409, 0.68372, 0.17169427547426155], [0.7894212980053856, 0.70583, 0.011147346609374529], [-0.7901044956235181, 0.7024650957647331, 0.1990421368112429], [0.5965101655549392, 0.7385328766526814, 0.01893948801832929], [-0.7603158690732644, 0.71942, 0.19733069130976966], [-0.979958170779605, 0.6406304642077073, 0.21756431508791702], [0.15407605008111658, 0.5640733600049819, 0.056037645084827566]]",1
