Step,AgentID,Run_number,Type,Belieftree,Affiliation
2,10,0,<class 'agent.Policymakers'>,"[[0.0, 0.563869444546261, 0.3140323126033854], [-0.4988148148148148, 0.73289352647784, 0.6859676873966146], [-0.33254320987654323, 0.52283730233928, 0.3881423829439718], [0.0, 0.49599192982556217, 0.2896961685942203], [-0.5790108740642075, 0.7689194886285718, 0.4792322323689799], [-0.19952592592592588, 0.7743787414994601, 0.26492994405458303], [0.0, -0.039415565917780004, 0.004360400883451461], [0.1917995642701527, 0.03735686179296, 0.017085435173731782], [0.07868783068783093, -0.01027311822037, 0.132533106670729], [-0.4405555555555557, 0.03261308553172, 0.11592528087993434], [-0.1887618173249202, 0.03929928936377, 0.16682476827900744], [-0.9525981751739266, -0.03291630524466, 0.17262962397668374], [-0.2708809347608902, 0.01987972504223885, 0.036934545767996776], [-0.5500851944673177, 0.74931130873708, 0.21178959319768537], [-0.9097592875386306, 0.026947400304691123, 0.14162832517255064], [-0.04004216681757035, -0.037430492905110815, 0.00028891999822939704], [-0.04720223420040344], [-0.03728534527778911], [0.7121094280019687], [-0.72881], [0.46396], [0.45974801102875323], [0.00999], [-0.03598], [-0.50481], [0.01954], [0.0004], [0.3596], [-0.04424], [-0.39243], [0.65895], [0.29639], [0.88736], [-0.02336], [-0.50941], [-0.02805], [-0.03839], [0.39702], [0.00871], [-0.39762], [0.70442], [0.33453], [0.8616], [-0.04092], [-0.9431542348161057], [-0.01742], [0.82279], [0.42638], [0.94956], [0.47539], [0.03198], [0.45630104132843297], [0.25486], [-0.38048], [0.0066], [-0.86888], [0.36056], [0.14825], [0.87609], [-0.48193], [0.02831], [0.3139], [-0.15822], [-0.14193]]",1
2,11,0,<class 'agent.Policymakers'>,"[[0.0, -0.22255361476528565, 0.13480192401735075], [-0.4995, 0.92891402822355, 0.8651980759826493], [-0.333, -0.17076416587137, 0.5863844308046874], [0.0, -0.20999055942686, 0.6568379926379385], [-0.5802034823815456, 0.11284465076861329, 0.5067229301340095], [-0.19979999999999995, 0.06043024029981, 0.28094940954741193], [0.0, 0.00154137898028, 0.02345301470949501], [0.19747058823529431, 0.017160409996600002, 0.039578862979792], [0.08357142857142885, 0.048270040393129994, 0.008301933209044815], [-0.45000000000000007, 0.00954967064973, 0.10087313774919773], [-0.17703603851346167, 0.028738532009240002, 0.04564501733291579], [-0.9529201792880928, -0.0199187309564, 0.22454122032653626], [-0.2605161501293395, -0.017580510491004668, 0.05332542226998026], [-0.5540165466755917, 0.70348904273879, 0.2760279087177658], [-0.914726532036477, 0.044154099812907195, 0.21047844061084087], [-0.0351978855009317, 0.0386972299983227, 0.01777504209443162], [0.04106051665847359], [0.005557211635618003], [0.7380611096782194], [-0.70094], [0.4946], [0.53424], [0.04036830053664662], [-0.04267], [-0.47827], [-0.04581], [0.02274], [0.40964], [0.02938], [-0.39621], [0.65852], [0.30294], [0.9346], [-0.0091], [-0.50147], [0.03149], [-0.012], [0.3727], [-0.01034], [-0.42833], [0.66736], [0.25394], [0.89151], [-0.03373], [-0.8963410011399853], [0.00771], [0.76856], [0.36572], [0.94792], [0.47186], [0.02886], [0.5011712662824159], [0.29212], [-0.36581], [-0.04825], [-0.87316], [0.44554], [0.1254], [0.90244], [-0.45883], [0.03397], [0.34161], [-0.20341], [-0.11997]]",2
2,12,0,<class 'agent.Policyentres'>,"[[0.0, 0.56265, 0.31919869341498713], [-0.4976851851851852, 0.70236, 0.6808013065850128], [-0.33179012345679015, 0.49691, 0.3879720373425776], [0.0, 0.5217324090075093, 0.31378809867933993], [-0.5773145214945673, 0.7642145728152229, 0.4750611635308404], [-0.19907407407407401, 0.77801, 0.26596648209489904], [0.0, -0.04573, 0.005140524197938322], [0.185893246187364, 0.03404, 0.01930626241993297], [0.07367724867724891, 0.0353, 0.12333878258900098], [-0.4305555555555556, 0.02119, 0.10991323651038289], [-0.2005088013198129, -0.02014, 0.16192035765990842], [-0.9514289065588413, -0.02382, 0.1796012958239093], [-0.28117679563753123, -0.03746, 0.02739628439577341], [-0.5455834036487663, 0.70353, 0.21659170012551004], [-0.9036806158536499, -0.0082, 0.1502705104205811], [-0.04501842119385457, 0.01291, 0.006521045857062411], [0.019051941602548302], [0.003929564012457665], [0.7175613988387992], [-0.77603], [0.4882], [0.5202393075760748], [-0.049124474219925114], [-0.01006], [-0.45865], [-0.03508], [-0.04764], [0.40031], [0.01472], [-0.39171], [0.66816], [0.33983], [0.88227], [0.02355], [-0.48059], [-0.03225], [-0.03526], [0.42521], [0.0462], [-0.40881], [0.71042], [0.31693], [0.86741], [-0.02569], [-0.9463308922252176], [0.01483], [0.78928], [0.39212], [0.93928], [0.49952], [-0.04022], [0.5056297103901142], [0.32897], [-0.42948], [-0.01099], [-0.93116], [0.42068], [0.14732], [0.88197], [-0.47616], [0.01353], [0.28061], [-0.17561], [-0.1389]]",0
2,13,0,<class 'agent.Policyentres'>,"[[0.0, 0.61711, 0.33732644723469557], [-0.4988148148148148, 0.71349, 0.6626735527653044], [-0.33254320987654323, 0.5115, 0.393364054400882], [0.0, 0.50173, 0.328055662210812], [-0.5790108740642075, 0.70666, 0.49639620264321255], [-0.19952592592592588, 0.72557, 0.26868398448386144], [0.0, -0.03667, 0.004201560549136444], [0.1917995642701527, -0.01061, 0.025980162769918547], [0.07868783068783093, -0.02303, 0.13420100981263877], [-0.4405555555555557, 0.04114, 0.11240636743111851], [-0.1887618173249202, -0.0185, 0.15729079352957948], [-0.9525981751739266, -0.03673, 0.18198946459848678], [-0.2708809347608902, -0.03271, 0.02728905381626141], [-0.5500851944673177, 0.68402, 0.20815860535318906], [-0.9097592875386306, 0.00911, 0.14792045028575354], [-0.04004961461626254, -0.03514, 0.0005625318539174353], [0.021302577997872944], [0.04908116117937581], [0.7363110832521614], [-0.73182], [0.46045], [0.53485], [0.03805], [0.03439], [-0.54901], [-0.01288], [0.04485], [0.41648], [-0.01369], [-0.40203], [0.72172], [0.27477], [0.94121], [0.03494], [-0.46079], [-0.03564], [-0.02142], [0.35149], [-0.04936], [-0.42567], [0.71092], [0.32797], [0.89875], [0.00872], [-0.890302075065477], [0.01893], [0.8319], [0.3884], [0.93533], [0.52306], [-0.04745], [0.4541900398939238], [0.28945], [-0.3625], [-0.04886], [-0.94533], [0.37429], [0.10965], [0.91767], [-0.49994], [-0.00052], [0.33243], [-0.22036], [-0.06317]]",1
2,14,0,<class 'agent.Policyentres'>,"[[0.0, -0.15214, 0.0953556878721404], [-0.4995, 0.94386, 0.9046443121278597], [-0.333, -0.18626, 0.6369388380947159], [0.0, -0.22314, 0.6453059198836072], [-0.5802143339452351, 0.07336128971978681, 0.45570102159272446], [-0.19979999999999995, 0.0631, 0.28640274151655193], [0.0, -0.01507, 0.026714592059038592], [0.19747058823529431, 0.00601, 0.042109820351850014], [0.08357142857142885, -0.0191, 0.024806711220793642], [-0.45000000000000007, 0.02315, 0.10406455805406821], [-0.17703603851346167, -0.04192, 0.030638588938091498], [-0.9529201792880928, 0.03747, 0.2352517221040249], [-0.2605161501293395, 0.00389, 0.05815345907214904], [-0.5540165466755917, 0.68037, 0.2714908389468094], [-0.914726532036477, -0.03988, 0.19241364835994967], [-0.03519788367600715, 0.02108, 0.01435606089322505], [0.028006087941712016], [-0.015859184772147015], [0.776303696015172], [-0.76916], [0.53124], [0.48495], [-0.0016636410089977817], [0.02137], [-0.47705], [-0.04506], [0.02911], [0.38054], [-0.04378], [-0.42233], [0.72521], [0.26213], [0.91517], [-0.03165], [-0.4768], [0.03881], [-0.04534], [0.37521], [-0.01877], [-0.35506], [0.68169], [0.28306], [0.94288], [-0.04031], [-0.9047960263706809], [-0.02295], [0.77239], [0.43852], [0.88149], [0.5417], [0.00486], [0.48372691293925724], [0.30284514852477856], [-0.37514], [0.01346], [-0.92644], [0.37742], [0.12171], [0.87382], [-0.46356], [0.01917], [0.30115], [-0.2011], [-0.06315]]",2
2,15,0,<class 'agent.Policyentres'>,"[[0.0, 0.57224, 0.3268569711983431], [-0.4976851851851852, 0.68081, 0.6731430288016569], [-0.33179012345679015, 0.4697, 0.3806499168309465], [0.0, 0.54498, 0.3059997338882029], [-0.5773334592379443, 0.7354221095075173, 0.4834708004569702], [-0.19907407407407401, 0.7272, 0.25833844447579224], [0.0, 0.04886, 0.005532781733698038], [0.185893246187364, -0.0112, 0.022318336314791198], [0.07367724867724891, -0.01596, 0.12685932169100775], [-0.4305555555555556, 0.00934, 0.10581324279991806], [-0.2005088013198129, -0.03946, 0.15464380480845574], [-0.9514289065588413, -0.01733, 0.17331402223940712], [-0.2811752301708745, 0.01758, 0.03901084021564095], [-0.5455834036487663, 0.71774, 0.2187003005597167], [-0.9036806158536499, 0.04251, 0.15161972946245567], [-0.04507500386351509, -0.02578, 0.0021876201749089987], [-0.0073443685009453395], [-0.02060012797715239], [0.7360572376365239], [-0.78112], [0.47801], [0.46855], [-0.0022686741623895437], [-0.00284], [-0.50538], [-0.02923], [0.03108], [0.39858], [0.04201], [-0.39187], [0.65194], [0.3347], [0.88422], [-0.03077], [-0.46964], [-0.01051], [0.00547], [0.36677], [0.04952], [-0.42958], [0.69219], [0.28858], [0.8505], [0.00959], [-0.8833836569046181], [-0.01735], [0.78511], [0.37672], [0.91762], [0.45434], [0.03485], [0.5092728364797059], [0.29919], [-0.44417], [0.03277], [-0.90117], [0.4247], [0.12436], [0.90785], [-0.48111], [0.04317], [0.32398], [-0.19135], [-0.1406]]",0
2,16,0,<class 'agent.Policyentres'>,"[[0.0, 0.59673, 0.33455651878872245], [-0.4988148148148148, 0.6881, 0.6654434812112776], [-0.33254320987654323, 0.53256, 0.3972416526532328], [0.0, 0.51292, 0.30639841792546996], [-0.5790108740642075, 0.74683, 0.4846262855551142], [-0.19952592592592588, 0.74039, 0.2599179381211076], [0.0, 0.02974, 0.0033727900007244752], [0.1917995642701527, -0.01217, 0.024682265902140538], [0.07868783068783093, -0.00306, 0.13555897638172215], [-0.4405555555555557, -0.01358, 0.11051217799342769], [-0.1887618173249202, 0.00952, 0.15126801553452537], [-0.9525981751739266, -0.01823, 0.17409223297057802], [-0.2708809347608902, 0.01241, 0.03507039752141947], [-0.5500851944673177, 0.69651, 0.21037790961665573], [-0.9097592875386306, 0.04949, 0.14701889410795954], [-0.04004961461626254, 0.0309, 0.008046339970846852], [-0.03094330685823396], [0.00776952692057379], [0.7374865922214566], [-0.78223], [0.49389], [0.50708], [0.00394], [0.00816], [-0.47181], [0.02478], [0.03352], [0.44818], [-0.0255], [-0.41057], [0.68896], [0.33158], [0.89985], [-0.02989], [-0.45067], [0.00468], [0.0233], [0.44476], [0.02625], [-0.4155], [0.7463], [0.28761], [0.86962], [-0.02692], [-0.8966887108598516], [0.01031], [0.83989], [0.41293], [0.85647], [0.45308], [0.01957], [0.45984037897089525], [0.25426], [-0.38353], [-0.03864], [-0.90697], [0.43442], [0.12754], [0.91475], [-0.5379], [-0.01926], [0.26546], [-0.18642], [-0.13849]]",1
2,17,0,<class 'agent.Policyentres'>,"[[0.0, -0.24746, 0.1515862466079009], [-0.4995, 0.88551, 0.8484137533920991], [-0.333, -0.23726, 0.5267401992557802], [0.0, -0.1926, 0.6447559972161364], [-0.5802162219977521, 0.05695, 0.4521038272519809], [-0.19979999999999995, 0.10402, 0.3433033788282308], [0.0, -0.00693, 0.02493549182808254], [0.19747058823529431, -0.00107, 0.04547867482979425], [0.08357142857142885, -0.00834, 0.02105367980570332], [-0.45000000000000007, -0.02774, 0.09672493369904847], [-0.17703603851346167, -0.00041, 0.04045882125879827], [-0.9529201792880928, -0.04033, 0.22664098264994254], [-0.2605161501293395, -0.03897, 0.05074844096656041], [-0.5540165466755917, 0.68797, 0.2844954918351413], [-0.914726532036477, -0.00967, 0.2073166604819755], [-0.03519788367600715, -0.04457, 0.0021468226449532935], [-0.0253974872438798], [0.04429217441223209], [0.7708548841623543], [-0.72743], [0.46233], [0.51702], [-0.01979], [-0.02574], [-0.48163], [0.00384], [0.03702], [0.36101], [-0.0458], [-0.35604], [0.66156], [0.34184], [0.93763], [-0.02291], [-0.52922], [0.04511], [0.00812], [0.4326], [0.03341], [-0.3989], [0.74895], [0.32439], [0.92771], [0.03433], [-0.8590629348155259], [-0.03537], [0.75851], [0.35645], [0.88856], [0.54621], [0.03749], [0.46594855939532637], [0.26452], [-0.44567], [0.03088], [-0.94545], [0.41084], [0.1376], [0.92628], [-0.53065], [-0.00703], [0.29635], [-0.18767], [-0.13931]]",2
2,18,0,<class 'agent.Policyentres'>,"[[0.0, 0.61879, 0.33211049696520567], [-0.4976851851851852, 0.74673, 0.6678895030347943], [-0.33179012345679015, 0.48024, 0.4275073995383964], [0.0, 0.512633944263311, 0.33067285355093273], [-0.5773164720035837, 0.7021959126350987, 0.5078847425717135], [-0.19907407407407401, 0.71247, 0.2589698137209733], [0.0, 0.0484, 0.00555487594014212], [0.185893246187364, -0.01999, 0.025762982207215686], [0.07367724867724891, -0.02182, 0.12379378279434007], [-0.4305555555555556, -0.02702, 0.1113639183242004], [-0.2005088013198129, 0.03688, 0.15856268972159565], [-0.9514289065588413, 0.02748, 0.1828374620184983], [-0.2811786460236333, -0.02141, 0.02981369011983421], [-0.5455834036487663, 0.69539, 0.21929985005844402], [-0.9036806158536499, -0.03765, 0.14156681471422985], [-0.043473736416621174, -0.03252, 0.0014439341014997672], [0.02608231509063408], [-0.04661595995071199], [0.767261275986919], [-0.77726], [0.5437], [0.5195797498989586], [0.024951663621909505], [-0.04081], [-0.47255], [-0.01726], [-0.02223], [0.40536], [0.03608], [-0.43769], [0.65714], [0.28933], [0.85292], [0.01226], [-0.52606], [0.02585], [-0.01734], [0.42426], [-0.0011], [-0.37028], [0.70018], [0.27259], [0.92814], [0.0405], [-0.9377153766891182], [0.01453], [0.76836], [0.44297], [0.89423], [0.48], [-0.04047], [0.5236170509525608], [0.28718], [-0.40687], [-0.03503], [-0.85128], [0.44734], [0.12928], [0.93015], [-0.48616], [0.04657], [0.27863], [-0.15411], [-0.11728]]",0
2,19,0,<class 'agent.Policyentres'>,"[[0.0, 0.61043, 0.32932579528007144], [-0.4988148148148148, 0.74433, 0.6706742047199286], [-0.33254320987654323, 0.49888, 0.4106661382186844], [0.0, 0.46748, 0.3178563358253651], [-0.5790108740642075, 0.71125, 0.501533213240299], [-0.19952592592592588, 0.71452, 0.26091668023085834], [0.0, 0.01301, 0.0014904102520445148], [0.1917995642701527, -0.04535, 0.02716757431638164], [0.07868783068783093, -0.01778, 0.12223893158758796], [-0.4405555555555557, 0.02007, 0.10858502079539506], [-0.1887618173249202, -0.0392, 0.14852852555412757], [-0.9525981751739266, -0.01418, 0.18418682514306758], [-0.2708809347608902, -0.03631, 0.026872169561821348], [-0.5500851944673177, 0.7469, 0.22337517142709704], [-0.9097592875386306, -0.03481, 0.1501045098395639], [-0.04004961461626254, 0.02499, 0.007450861522913293], [-0.0013064025122683349], [-0.038145729462787735], [0.7645402988754324], [-0.77092], [0.48846], [0.51968], [-0.02543], [-0.01294], [-0.48955], [0.03008], [-0.00507], [0.42722], [0.01391], [-0.37972], [0.73587], [0.32778], [0.94964], [-0.00506], [-0.49245], [-0.03517], [0.02221], [0.37196], [-0.04035], [-0.37776], [0.68479], [0.31818], [0.85998], [-0.00174], [-0.9203262596136785], [-0.02526], [0.75223], [0.37762], [0.88894], [0.51879], [-0.04911], [0.5063242175364358], [0.3374], [-0.42742], [-0.03919], [-0.92392], [0.40587], [0.11404], [0.93387], [-0.48278], [-0.04685], [0.3396], [-0.23868], [-0.06341]]",1
2,20,0,<class 'agent.Policyentres'>,"[[0.0, -0.19637, 0.12455441525326974], [-0.4995, 0.88071, 0.8754455847467303], [-0.333, -0.1667, 0.5451093859087449], [0.0, -0.17814, 0.6287741067157535], [-0.5791664960602798, 0.15666681039157956, 0.5079232810468693], [-0.19979999999999995, 0.06813, 0.2824782393458479], [0.0, -0.03769, 0.027567796110221098], [0.19747058823529431, 0.04757, 0.032372491376206035], [0.08357142857142885, -0.04347, 0.028099074502757122], [-0.45000000000000007, 0.03599, 0.10495427182198398], [-0.17703603851346167, 0.00679, 0.04058693487523078], [-0.9529201792880928, 0.02266, 0.2254670061661928], [-0.2605161501293395, 0.03336, 0.06346541563133576], [-0.5540165466755917, 0.73758, 0.27893284850331457], [-0.914726532036477, -0.03006, 0.19105235020302538], [-0.03521071754517392, -0.00624, 0.007501810809732468], [-0.013449197143576647], [-0.004592644762475469], [0.7524451639762545], [-0.75786], [0.46028], [0.54239], [0.025213670338902597], [-0.04155], [-0.48994], [0.03094], [-0.03344], [0.41917], [-0.00621], [-0.36249], [0.72715], [0.25575], [0.93321], [-0.02652], [-0.50501], [0.0119], [-0.01724], [0.39041], [-0.02308], [-0.38421], [0.67062], [0.33755], [0.94868], [-0.03243], [-0.8505879213455145], [-0.00899], [0.82628], [0.39649], [0.88887], [0.49292], [-0.02857], [0.47516696493662397], [0.28082537448966893], [-0.369], [-0.04864], [-0.9462], [0.42201], [0.08032], [0.89152], [-0.45676], [0.00592], [0.27417], [-0.16599], [-0.14721]]",2
2,21,0,<class 'agent.Policyentres'>,"[[0.0, 0.58511, 0.3229252859278059], [-0.4976851851851852, 0.72911, 0.6770747140721941], [-0.33179012345679015, 0.45523, 0.3776494936895295], [0.0, 0.49390479964049, 0.29661263024066353], [-0.5773215433364494, 0.7665021826225278, 0.4932478333494987], [-0.19907407407407401, 0.72291, 0.26996711234516557], [0.0, 0.04508, 0.004960142927858412], [0.185893246187364, -0.00177, 0.02440864367775198], [0.07367724867724891, 0.00932, 0.1319007328795488], [-0.4305555555555556, -0.03693, 0.09897711174712803], [-0.2005088013198129, 0.01891, 0.1601477805183228], [-0.9514289065588413, 0.03245, 0.17957509151870282], [-0.2811752301708745, -0.02271, 0.030143708172001356], [-0.5455834036487663, 0.71276, 0.2129474118023897], [-0.9036806158536499, 0.04324, 0.1467703841390569], [-0.045067086889741904, 0.04732, 0.010168992617239254], [-0.028156268457874407], [-0.009243743602210216], [0.7124488586107978], [-0.79055], [0.46603], [0.4655618168035942], [0.012698794910197235], [0.04021], [-0.50616], [-0.04401], [-0.00995], [0.388], [-0.00073], [-0.4067], [0.66213], [0.29473], [0.90926], [-0.00038], [-0.5234], [-0.01142], [0.02651], [0.3683], [-0.0241], [-0.42368], [0.74408], [0.34079], [0.89449], [0.03524], [-0.9362361466434767], [0.02543], [0.84417], [0.37648], [0.91982], [0.48234], [0.01153], [0.5042980193913079], [0.28798], [-0.36062], [0.00677], [-0.94977], [0.41945], [0.14538], [0.92948], [-0.5058], [0.01446], [0.29459], [-0.24858], [-0.12953]]",0
2,22,0,<class 'agent.Policyentres'>,"[[0.0, 0.64823, 0.35391754438930545], [-0.4988148148148148, 0.68454, 0.6460824556106946], [-0.33254320987654323, 0.5009, 0.3764673432301963], [0.0, 0.52787, 0.3157004739671195], [-0.5790108740642075, 0.76635, 0.48514031123568757], [-0.19952592592592588, 0.7975, 0.27138555813988413], [0.0, 0.03833, 0.004167617387853228], [0.1917995642701527, 0.00324, 0.02050206414553396], [0.07868783068783093, -0.02068, 0.13025875359722186], [-0.4405555555555557, -0.03221, 0.10884784220620816], [-0.1887618173249202, 0.03817, 0.1604230108183247], [-0.9525981751739266, 0.02239, 0.18176197244806863], [-0.2708809347608902, 0.03022, 0.03875228750008912], [-0.5500851944673177, 0.74097, 0.21285152190355028], [-0.9097592875386306, -0.0217, 0.1383510765374808], [-0.04004961461626254, -0.00249, 0.004083853455669241], [0.010018025115386204], [0.03898813427223318], [0.7049180790133399], [-0.7356], [0.47201], [0.52362], [-0.02131], [0.0094], [-0.50709], [0.02644], [-0.02351], [0.43689], [0.01686], [-0.40141], [0.65731], [0.2884], [0.85967], [-0.03369], [-0.49132], [0.04798], [0.03759], [0.40863], [-0.04369], [-0.35683], [0.72561], [0.2742], [0.93768], [0.00179], [-0.9048344200498595], [-0.04369], [0.81661], [0.44058], [0.928], [0.51785], [0.04111], [0.49590311839278345], [0.2857], [-0.44726], [-0.03967], [-0.91102], [0.38852], [0.09199], [0.90679], [-0.53869], [-0.03979], [0.29549], [-0.21892], [-0.07884]]",1
2,23,0,<class 'agent.Policyentres'>,"[[0.0, -0.22322, 0.13572410103000013], [-0.4995, 0.92194, 0.8642758989699999], [-0.333, -0.156, 0.6247892191745804], [0.0, -0.223717322686634, 0.6382082065858562], [-0.5802082313749922, 0.08982276627103589, 0.44046710461523453], [-0.19979999999999995, 0.07547, 0.29646662029158555], [0.0, -0.0206, 0.026968711523513215], [0.19747058823529431, -0.0263, 0.049046736919880256], [0.08357142857142885, 0.01322, 0.015276737043415419], [-0.45000000000000007, 0.00225, 0.09820560105428293], [-0.17703603851346167, 0.02773, 0.04642249804663127], [-0.9529201792880928, 0.02268, 0.2316347247859629], [-0.2605161501293395, -0.0221, 0.05177181055721379], [-0.5540165466755917, 0.69382, 0.27096636392211665], [-0.914726532036477, -0.00369, 0.19783060300951177], [-0.03519685219962561, 0.01081, 0.011876213137471761], [0.03839980485131684], [0.005552284027413406], [0.7954577302605137], [-0.78819], [0.54445], [0.5259517262720786], [0.00024023282120373275], [-0.04526], [-0.49049], [-0.00897], [0.00852], [0.38371], [-0.02812], [-0.38383], [0.71812], [0.34655], [0.85825], [0.00144], [-0.46306], [-0.00937], [0.01245], [0.44545], [-0.0403], [-0.40725], [0.66728], [0.26491], [0.85285], [-0.03882], [-0.8892651644220989], [-0.01978], [0.83461], [0.37822], [0.86258], [0.52244], [0.03669], [0.5382262028423105], [0.32003], [-0.44305], [-0.04801], [-0.88315], [0.37923], [0.11415], [0.94333], [-0.47517], [-0.0296], [0.29879], [-0.208], [-0.06765]]",2
2,24,0,<class 'agent.Policyentres'>,"[[0.0, 0.57318, 0.32252851639708463], [-0.4976851851851852, 0.70628, 0.6774714836029153], [-0.33179012345679015, 0.45123, 0.3733642006587319], [0.0, 0.45690160377655226, 0.2859397034269628], [-0.5773400676683896, 0.7807034704172714, 0.5092100202880286], [-0.19907407407407401, 0.74037, 0.2727545460778962], [0.0, 0.01337, 0.0014744505922166752], [0.185893246187364, -0.00409, 0.025152381079190326], [0.07367724867724891, -0.04872, 0.13747262411801348], [-0.4305555555555556, 0.0063, 0.10454998569495262], [-0.2005088013198129, 0.02592, 0.1537377822010811], [-0.9514289065588413, -0.01775, 0.17454264611694068], [-0.2811752301708745, 0.00424, 0.03147574084914769], [-0.5455834036487663, 0.74455, 0.2238341818485404], [-0.9036806158536499, 0.04936, 0.14763229567704755], [-0.045061507699708576, -0.04625, 0.0001279118228695308], [-0.005379852788671732], [0.0034382887378647644], [0.7628799347927472], [-0.77231], [0.45795], [0.46766802729245754], [0.006945852270470806], [0.02937], [-0.50011], [-0.04462], [0.049], [0.44913], [0.03774], [-0.38505], [0.68698], [0.30016], [0.89051], [-0.03458], [-0.49717], [-0.00712], [-0.04123], [0.37763], [-0.01741], [-0.42403], [0.6514], [0.3223], [0.8694], [-0.02488], [-0.9021139076176706], [0.02805], [0.82779], [0.37641], [0.85979], [0.47792], [-0.00972], [0.5443153339054331], [0.28398], [-0.44728], [0.01851], [-0.89038], [0.3788], [0.0831], [0.85558], [-0.47712], [0.03382], [0.26283], [-0.2347], [-0.12614]]",0
2,25,0,<class 'agent.Policyentres'>,"[[0.0, 0.58908, 0.3260593748046072], [-0.4988148148148148, 0.71877, 0.6739406251953928], [-0.33254320987654323, 0.46808, 0.40857899520886254], [0.0, 0.45864, 0.29743144469655536], [-0.5790108740642075, 0.78606, 0.5038327400662032], [-0.19952592592592588, 0.74825, 0.26532663420444325], [0.0, -0.01498, 0.0016736178387791675], [0.1917995642701527, 0.01575, 0.020905731226057708], [0.07868783068783093, -0.0037, 0.12517362350520678], [-0.4405555555555557, 0.02646, 0.1085231277994141], [-0.1887618173249202, 0.03295, 0.15937006518585423], [-0.9525981751739266, -0.03671, 0.1775367632574452], [-0.2710646530905557, -0.03266, 0.03222795845825745], [-0.5500851944673177, 0.73421, 0.21888035314774837], [-0.9097592875386306, -0.03437, 0.15100482427243034], [-0.040043369893166786, 0.00206, 0.00470393530880652], [0.002282324552833455], [0.045714668120329455], [0.7379409906465628], [-0.73991], [0.54001], [0.4737969556415736], [-0.04614], [-0.03658], [-0.46409], [0.02629], [-0.04071], [0.37464], [0.03008], [-0.39751], [0.6611], [0.33975], [0.91666], [-0.02112], [-0.48636], [-0.00637], [-0.02365], [0.38833], [-0.04294], [-0.42137], [0.66637], [0.32779], [0.88706], [-0.01329], [-0.8660548474643], [0.00811], [0.7604], [0.36946], [0.88256], [0.49315], [0.03667], [0.4948211280268392], [0.34885], [-0.3634686158004185], [-0.0366], [-0.94185], [0.38173], [0.11901], [0.90076], [-0.47791], [-0.02032], [0.29537], [-0.1771], [-0.08568]]",1
2,26,0,<class 'agent.Policyentres'>,"[[0.0, -0.21227, 0.13007537226545743], [-0.4995, 0.92013, 0.8699246277345426], [-0.333, -0.20461, 0.5963816701859384], [0.0, -0.2189, 0.6034281122545451], [-0.5802133971467723, 0.09877368801084598, 0.44543780668857613], [-0.19979999999999995, 0.14484, 0.3267285580826111], [0.0, -0.02097, 0.02745387265296718], [0.19747058823529431, -0.03436, 0.05446892516207242], [0.08357142857142885, 0.00746, 0.017194588049404796], [-0.45000000000000007, -0.02334, 0.09638819129868456], [-0.17703603851346167, -0.0445, 0.029941660887370197], [-0.9529201792880928, -0.02937, 0.23057892266629043], [-0.2605161501293395, 8e-05, 0.05887215012039445], [-0.5540165466755917, 0.70363, 0.2841191485658298], [-0.914726532036477, -0.03645, 0.1984143964352815], [-0.035197828084226154, -0.02383, 0.0025681441617047517], [0.032669807513807], [0.009674982453312112], [0.7553103971264795], [-0.72265], [0.54992], [0.49373], [-0.008284298007768226], [-0.00778], [-0.54083], [0.00081], [0.01207], [0.37473], [-8e-05], [-0.44413], [0.67742], [0.33633], [0.94928], [-0.025], [-0.45936], [-0.04237], [0.01753], [0.38459], [0.01901], [-0.44359], [0.68111], [0.34023], [0.92348], [0.04902], [-0.9390758567977311], [0.02153], [0.82475], [0.38634], [0.88171], [0.48303], [0.0337], [0.47589526814337535], [0.27958], [-0.42333], [-0.03349], [-0.92064], [0.40303], [0.06711], [0.89982], [-0.49943], [0.04322], [0.28412], [-0.22707], [-0.09391]]",2
