Step,AgentID,Run_number,Type,Belieftree,Affiliation
2,5,1,<class 'agent.Externalparties'>,"[[0.0, -0.19682, 0.12525615080122698], [-0.5, 0.87452, 0.874743849198773], [-0.33333333333333337, -0.15861, 0.5576835826503329], [0.0, -0.18824, 0.5786844741518709], [-0.5810857995850227, 0.10543, 0.45722754901263835], [-0.19999999999999996, 0.08233, 0.3019430850682768], [0.0, 0.03001, 0.029735449558369976], [0.14235294117647057, -0.04006, 0.043329215968013084], [0.07428571428571429, 0.01132, 0.014956477403796386], [-0.18999999999999995, 0.01903, 0.049651663721773535], [-0.17911795205884196, -0.02071, 0.03762722272630936], [-0.9522687975824672, 0.04593, 0.2553922411442068], [-0.2624176154460016, -0.01505, 0.05875813834273486], [-0.5631573882706873, 0.69762, 0.2994770842005075], [-0.9210316260479453, -0.03812, 0.2097212417001237], [-0.03891126873249984, -0.0446, 0.0013512652341647453], [-0.00419], [0.0016020295712309185], [0.7922468163631398], [-0.72873], [0.48227], [0.49112], [0.00065], [0.02051], [-0.50979], [0.04622], [0.00049], [0.3525], [0.02167], [-0.4114], [0.7083], [0.25043], [0.87947], [-0.04355], [-0.5056], [0.01635], [0.01258], [0.39728], [0.0117], [-0.40897], [0.67546], [0.27203], [0.9482], [0.02081], [-0.8746572412983926], [0.00566], [0.79624], [0.39202], [0.87163], [0.52136], [0.02966], [0.5025686928143499], [0.25069], [-0.41088], [-0.01516], [-0.90737], [0.38321], [0.0621], [0.88449], [-0.50227], [-0.01209], [0.3335], [-0.22333], [-0.07047]]",2
2,6,1,<class 'agent.Policymakers'>,"[[0.0, 0.6143838244559962, 0.3498074982649181], [-0.4976851851851852, 0.64427934625, 0.6501925017350819], [-0.33179012345679015, 0.5288018250000001, 0.3904908072399754], [0.0, 0.46909502057195884, 0.2929014655570337], [-0.5764752659389738, 0.7083488323680972, 0.49426747373912205], [-0.19907407407407401, 0.73192079375, 0.26147083655639414], [0.0, 0.13023062625, 0.014803417142741398], [0.12380174291938997, 0.08584980125, 0.0046703814755689795], [0.05462962962962964, 0.04012297375000001, 0.1159351106463234], [-0.1722222222222222, 0.05221169500000001, 0.07953288899650723], [-0.23168815765456108, 0.10296667625, 0.1674745951457801], [-0.9525145834685489, 0.047039027843401644, 0.19075328230960578], [-0.30904446251734985, 0.11586465371652245, 0.05467616185540852], [-0.5455560246443643, 0.66683613375, 0.20901681809341968], [-0.9005405224113399, 0.046055825795044594, 0.14894039979944204], [-0.05943207118857591, 0.06546321209826694, 0.014196944535202928], [-0.03495], [-0.03824579961778651], [0.7909829379414438], [-0.76496], [0.47204], [0.4801743640155064], [-0.03896159782214989], [0.00543], [-0.46819], [-0.00529], [0.03148], [0.41459], [-0.01324], [-0.44344], [0.65001], [0.2866], [0.93625], [0.02801], [-0.47684], [-0.0354], [-0.03444], [0.3643], [-0.03641], [-0.37496], [0.72113], [0.2889], [0.85322], [0.04696], [-0.8725452072259903], [0.00244], [0.78253], [0.36989], [0.88625], [0.52814], [0.04366], [0.48753670141892147], [0.28306], [-0.35815], [-0.00095], [-0.93052], [0.36335], [0.10124], [0.87083], [-0.50425], [-0.01335], [0.27902], [-0.23692], [-0.08282]]",0
2,7,1,<class 'agent.Policymakers'>,"[[0.0, 0.5865801497473412, 0.334512562679819], [-0.4976851851851852, 0.6692716474999999, 0.6654874373201809], [-0.33179012345679015, 0.52645852375, 0.3926775984141398], [0.0, 0.49054357287053046, 0.30937555260148025], [-0.5764752659389738, 0.7074386068731927, 0.48366636792295], [-0.19907407407407401, 0.76958446, 0.2689698584868882], [0.0, 0.08058466250000001, 0.008789017312357922], [0.12380174291938997, 0.134382165, 0.002111771666570898], [0.05462962962962965, 0.10947960375000002, 0.11720737538777], [-0.1722222222222222, 0.10458890875, 0.09079734696732832], [-0.23168815765456108, 0.116881965, 0.16799508516345737], [-0.9525145834685489, 0.09437720558706147, 0.19058216556667898], [-0.30904446251734985, 0.08784312297363644, 0.04328679616844226], [-0.5455560246443643, 0.71687359625, 0.2097653093828691], [-0.9005405224113399, 0.13348020121214063, 0.15652457359831345], [-0.05943207118857591, 0.05921720725601562, 0.012940558786211835], [-0.04236], [0.008660690199537649], [0.7800264619343752], [-0.7665], [0.47639], [0.52995], [-0.043143455381368365], [-0.04399], [-0.48768], [-0.03836], [0.02408], [0.44784], [0.02563], [-0.37064], [0.73593], [0.29528], [0.8543], [0.04548], [-0.48361], [-0.04874], [0.0035], [0.39978], [-0.01017], [-0.42283], [0.66077], [0.29783], [0.93981], [-0.03286], [-0.8543364846103946], [0.00684], [0.79429], [0.43281], [0.92821], [0.54561], [-0.02471], [0.5147266229835952], [0.31242], [-0.43052], [-0.00731], [-0.86712], [0.40242], [0.12394], [0.9332], [-0.51113], [0.04178], [0.34794], [-0.17073], [-0.07377]]",1
2,8,1,<class 'agent.Policymakers'>,"[[0.0, -0.20975366191669764, 0.14682361468995903], [-0.4976851851851852, 0.7211710012500001, 0.853176385310041], [-0.33179012345679015, -0.21996598125, 0.5485681170085468], [0.0, -0.18505179180230888, 0.5557754504761797], [-0.5764752659389738, 0.06178869093788904, 0.4554182127718366], [-0.19907407407407401, 0.07250847875, 0.3363664214610894], [0.0, -0.058193756250000006, 0.03584773793465159], [0.12380174291938995, -0.013148873749999998, 0.03541915921069214], [0.05462962962962964, 0.00016484624999999267, 0.01329695487267581], [-0.1722222222222222, -0.046196615, 0.030767712787088845], [-0.23168815765456108, 0.0118271975, 0.05945149300832194], [-0.9525145834685489, -0.009223858994194976, 0.24679863961508589], [-0.30904446251734985, -0.005985961751620823, 0.07398827202477874], [-0.5455560246443643, 0.5435246999999999, 0.26588662158736104], [-0.9005405224113399, 0.00949227613992866, 0.22217411516442123], [-0.059432071188575894, 0.007617117829132738, 0.01636929379492273], [0.01797], [0.012534689255211215], [0.7835698144188198], [-0.73029], [0.54314], [0.49084875141312473], [0.0031517630198613857], [0.0408], [-0.46951], [-0.02606], [0.04481], [0.42281], [0.02858], [-0.41846], [0.67222], [0.34633], [0.93634], [-0.02618], [-0.479], [-0.04392], [0.00034], [0.36466], [0.02522], [-0.36533], [0.7209], [0.26627], [0.89512], [0.00408], [-0.8363997592578852], [0.00104], [0.80045], [0.41423], [0.91569], [0.52722], [-0.0076], [0.5147405153243731], [0.30698], [-0.41201], [-0.04212], [-0.87012], [0.38824], [0.06957], [0.8599], [-0.46125], [0.0282], [0.29464], [-0.22025], [-0.10558]]",2
2,9,1,<class 'agent.Policymakers'>,"[[0.0, 0.6327059282059961, 0.35077034062168194], [-0.4976851851851852, 0.6733700799999999, 0.6492296593783181], [-0.33179012345679015, 0.5484785812499999, 0.4000658453240585], [0.0, 0.4516741676062999, 0.29713998950522086], [-0.5764752659389738, 0.7157251873109997, 0.5054975894557767], [-0.19907407407407401, 0.75619308, 0.27349082367162847], [0.0, 0.073755335, 0.008347926191928135], [0.12380174291938997, 0.082360285, 0.010061048410993225], [0.05462962962962964, 0.04020871125, 0.11273886065325635], [-0.1722222222222222, 0.05320625000000001, 0.08423540846646886], [-0.23168815765456108, 0.09370702625, 0.1652324705010662], [-0.9525145834685489, 0.07071115159340163, 0.18645614574485597], [-0.30904446251734985, 0.11482722996652245, 0.054042225029450164], [-0.5455560246443643, 0.71243991, 0.21389444813542682], [-0.9005405224113399, 0.06491807579504459, 0.14730263828976126], [-0.05943207118857591, 0.09685171084826694, 0.017688828576793096], [-0.01799992123008504], [0.023260125502691863], [0.7797835636433317], [-0.70245], [0.48789750595043446], [0.5180170842206273], [0.033864284559762446], [0.02782], [-0.45719], [-0.02654], [0.00724], [0.36445], [-0.04294], [-0.38638], [0.7053], [0.32746], [0.90231], [-0.04], [-0.54949], [0.03248], [-0.03099], [0.37308], [-0.02923], [-0.44764], [0.7277], [0.28843], [0.86993], [-0.03792], [-0.8607619187826925], [0.03672], [0.75967], [0.40149], [0.87793], [0.48301], [0.04148], [0.4889315479407234], [0.26001], [-0.4347], [0.01509], [-0.87466], [0.42744], [0.11149], [0.87125], [-0.54844], [-0.02856], [0.32204], [-0.17409], [-0.11306]]",0
2,10,1,<class 'agent.Policymakers'>,"[[0.0, 0.5932076584973411, 0.3286943548566447], [-0.4976851851851852, 0.71384657375, 0.6713056451433552], [-0.33179012345679015, 0.5336746832741813, 0.3868063272318867], [0.0, 0.55754044125, 0.3089443313796416], [-0.5764752659389738, 0.7418586853239971, 0.4760932309713013], [-0.19907407407407401, 0.71087142, 0.2565707959040885], [0.0, 0.06666946625000002, 0.007270922611260456], [0.12380174291938997, 0.06653808124999999, 0.008170300190590585], [0.05462962962962965, 0.07419004875000001, 0.11376996489250014], [-0.1722222222222222, 0.11515176875, 0.08649634487334522], [-0.23168815765456108, 0.08090651, 0.16810687901502297], [-0.9525145834685489, 0.06689833683706148, 0.18637154028949715], [-0.30904446251734985, 0.13901983672363644, 0.04886556062161151], [-0.5455560246443643, 0.71948859, 0.21416215076712436], [-0.9005405224113399, 0.12214570371214063, 0.15454127409902724], [-0.05943207118857591, 0.052846911006015615, 0.012245062640020243], [-0.012189532375567637], [-0.013902341350286087], [0.7376235817891424], [-0.75527], [0.46292999646725447], [0.48011], [-0.01052], [0.02983], [-0.53568], [-0.02689], [0.0277], [0.40275], [0.03245], [-0.36685], [0.69936], [0.2533], [0.9152], [0.01067], [-0.48691], [-0.04119], [-0.03687], [0.40194], [0.02119], [-0.3653], [0.72706], [0.27813], [0.91794], [-0.03775], [-0.9054905234323994], [0.01339], [0.77646], [0.38362], [0.93211], [0.523], [-0.04846], [0.5299705386332505], [0.29913], [-0.37792], [0.01052], [-0.88491], [0.36178], [0.12288], [0.8859], [-0.50241], [-0.02382], [0.27277], [-0.21929], [-0.11618]]",1
2,11,1,<class 'agent.Policymakers'>,"[[0.0, -0.22571798441669763, 0.15186367735375944], [-0.4976851851851852, 0.7629165900000001, 0.8481363226462405], [-0.33179012345679015, -0.18185566250000001, 0.5214155939023775], [0.0, -0.23659880875, 0.5729863318881517], [-0.5764752659389738, 0.18861721173085255, 0.492071801084005], [-0.19907407407407401, 0.03258909874999999, 0.259328026054812], [0.0, 0.010979258749999998, 0.033173769946749844], [0.12380174291938995, -0.04473456875, 0.042228153982127675], [0.05462962962962964, -0.017334177500000002, 0.017709905115097548], [-0.1722222222222222, -0.0182290425, 0.03789689164638217], [-0.23168815765456108, 0.00425657625, 0.05806472748627385], [-0.9525145834685489, -0.010707117744194979, 0.2567170459306454], [-0.30904446251734985, 0.0057515019983791806, 0.07746959040322618], [-0.5455560246443643, 0.5330818725, 0.26544697360945957], [-0.9005405224113399, -0.05507663511007135, 0.2080641063830283], [-0.059432071188575894, -0.04631176967086725, 0.0032288354970094564], [-0.04753], [0.001602029571231588], [0.7359784046049554], [-0.76002], [0.51567], [0.51904], [-0.03989739051169964], [-0.03104], [-0.53981], [0.02548], [-0.04945], [0.36044], [0.01895], [-0.38505], [0.69609], [0.3308], [0.85304], [0.01148], [-0.52334], [-0.01292], [0.04253], [0.44549], [0.00321], [-0.42839], [0.70077], [0.29973], [0.86016], [0.01716], [-0.8746572412983925], [-0.02076], [0.79453], [0.42023], [0.93908], [0.52295], [-0.01075], [0.5292340298321213], [0.2994], [-0.37996], [-0.00296], [-0.85801], [0.36259], [0.0996], [0.91588], [-0.49682], [0.03367], [0.32756], [-0.15405], [-0.14122]]",2
2,12,1,<class 'agent.Policyentres'>,"[[0.0, 0.55432, 0.31401870100093116], [-0.4976851851851852, 0.71324, 0.6859812989990689], [-0.33179012345679015, 0.45587, 0.39037970431983016], [0.0, 0.4072543282231982, 0.309254030967701], [-0.5764752659389738, 0.7221814307395852, 0.5089366863426844], [-0.19907407407407401, 0.71543, 0.26655121791336056], [0.0, 0.01589, 0.0018875476565874798], [0.12380174291938997, -0.02681, 0.01789092777860607], [0.05462962962962964, 0.0447, 0.12488645127077642], [-0.1722222222222222, -0.02848, 0.07267214039646655], [-0.23168815765456108, -0.03335, 0.16402812886086085], [-0.9525145834685489, -0.03765, 0.1906256806166112], [-0.30904446251734985, 0.02179, 0.04174440185366639], [-0.5455560246443643, 0.69626, 0.22185595118449994], [-0.9005405224113399, 0.02797, 0.1548805068827415], [-0.05943207118857591, 0.02078, 0.009528263499183419], [-0.00242], [0.023425156153632214], [0.7633381588107376], [-0.79959], [0.45761], [0.5305797511898892], [-0.029969694920465664], [0.00138], [-0.51084], [0.04576], [0.01841], [0.37832], [0.02847], [-0.43483], [0.68654], [0.3026], [0.93355], [0.04147], [-0.51427], [-0.00623], [-0.00497], [0.36116], [0.03559], [-0.39154], [0.73059], [0.28076], [0.85182], [-0.01159], [-0.8546158513135379], [-0.0187], [0.80191], [0.3604], [0.91056], [0.53123], [0.01585], [0.48192178764989296], [0.28901], [-0.39922], [0.0342], [-0.88453], [0.36804], [0.07461], [0.9351], [-0.49797], [-0.02936], [0.30727], [-0.15359], [-0.10222]]",0
2,13,1,<class 'agent.Policyentres'>,"[[0.0, 0.63185, 0.3493189897812634], [-0.4976851851851852, 0.67927, 0.6506810102187366], [-0.33179012345679015, 0.45973, 0.392441290076103], [0.0, 0.46372, 0.3142365062964669], [-0.5764752659389738, 0.7707974210992696, 0.5190544772347082], [-0.19907407407407401, 0.74377, 0.2659377052216464], [0.0, 0.04729, 0.005442515584126308], [0.12380174291938997, 0.0168, 0.018484265619229945], [0.05462962962962965, -0.03067, 0.13174914936457033], [-0.1722222222222222, 0.03249, 0.08473690180102937], [-0.23168815765456108, -0.03762, 0.16763855645959513], [-0.9525145834685489, -0.03172, 0.17903286799901727], [-0.30904446251734985, 0.00243, 0.03824880219938309], [-0.5455560246443643, 0.72075, 0.22801802101659882], [-0.9005405224113399, -0.04354, 0.13985503187425322], [-0.05943207118857591, -0.0004, 0.006793888082196617], [0.03394], [0.03591539139095331], [0.7732918293813399], [-0.77848], [0.49142], [0.533], [0.003444478090799727], [-0.02955], [-0.50535], [-0.04854], [-0.04299], [0.43323], [-0.00703], [-0.41217], [0.74346], [0.33938], [0.86876], [-0.03881], [-0.54629], [0.02677], [-0.02687], [0.44441], [0.0296], [-0.42043], [0.73211], [0.34451], [0.86377], [0.04064], [-0.8898459880563698], [0.03979], [0.78638], [0.39455], [0.93711], [0.47119], [0.01549], [0.5305872440526954], [0.26587], [-0.44571], [-0.0454], [-0.86416], [0.43805], [0.09793], [0.91572], [-0.5065], [0.01399], [0.28115], [-0.18224], [-0.0593]]",1
2,14,1,<class 'agent.Policyentres'>,"[[0.0, -0.17682, 0.11062830119861577], [-0.4976851851851852, 0.92382, 0.8893716988013842], [-0.33179012345679015, -0.17926, 0.5337624406363412], [0.0, -0.19191, 0.6247295862435409], [-0.5764752659389738, 0.19471365000985288, 0.49742327390842295], [-0.19907407407407401, 0.05781, 0.2823425421194721], [0.0, -0.02498, 0.028624004451579376], [0.12380174291938995, -0.02131, 0.034329489741302524], [0.05462962962962964, -0.02481, 0.020636522507779684], [-0.1722222222222222, 0.04129, 0.050511181899952726], [-0.23168815765456108, -0.04697, 0.04478890615265419], [-0.9525145834685489, -0.04285, 0.23156066201677086], [-0.30904446251734985, 0.01511, 0.0766861252694654], [-0.5455560246443643, 0.73174, 0.30217348294819546], [-0.9005405224113399, -0.04496, 0.20240707041396638], [-0.059432071188575894, -0.032, 0.008282554598333228], [0.02188], [0.012563574185985032], [0.7516225592997121], [-0.74617], [0.47103], [0.54189], [0.0032146633164508104], [0.03239], [-0.52598], [-0.02481], [-0.04507], [0.379], [0.02292], [-0.42913], [0.68872], [0.33032], [0.8927], [0.02976], [-0.50031], [0.04981], [-0.0406], [0.44859], [-0.024], [-0.36032], [0.74183], [0.31624], [0.92355], [-0.03949], [-0.8597224005060127], [0.02386], [0.75793], [0.39914], [0.86421], [0.46663], [0.04668], [0.5460258913439641], [0.31601], [-0.37181], [-0.02195], [-0.92986], [0.41664], [0.13043], [0.91937], [-0.4957], [-0.00833], [0.26324], [-0.19677], [-0.09105]]",2
2,15,1,<class 'agent.Policyentres'>,"[[0.0, 0.58811, 0.3338432411805951], [-0.4976851851851852, 0.67584, 0.666156758819405], [-0.33179012345679015, 0.45239, 0.40424208990020366], [0.0, 0.50068, 0.3277297207400203], [-0.5764752659389738, 0.7220900828983585, 0.5077268087197347], [-0.19907407407407401, 0.73735, 0.2681583707423381], [0.0, 0.01631, 0.0018981508026712133], [0.12380174291938997, -0.02638, 0.020136401561166275], [0.05462962962962964, -0.00173, 0.13463124345572328], [-0.1722222222222222, -0.01502, 0.07529701222146713], [-0.23168815765456108, -0.00704, 0.16007727497205074], [-0.9525145834685489, 0.00269, 0.18913547224727648], [-0.30904446251734985, 0.00185, 0.03618176416758694], [-0.5455560246443643, 0.73482, 0.21894782942489854], [-0.9005405224113399, 0.04083, 0.15659894766051805], [-0.05943207118857591, 0.00154, 0.007095903486641429], [-0.00397], [0.020463336475845858], [0.7905819494508691], [-0.76994], [0.54856], [0.5494], [0.020341716321762616], [0.00921], [-0.53136], [0.02963], [-0.03054], [0.39371], [0.04443], [-0.39175], [0.70863], [0.34152], [0.89249], [-0.03551], [-0.49146], [-0.04815], [-0.03086], [0.38213], [0.00939], [-0.41518], [0.67772], [0.34103], [0.85462], [0.00717], [-0.9487624302728582], [0.01759], [0.84745], [0.37718], [0.88623], [0.51592], [-0.01159], [0.46281138628839946], [0.31128], [-0.40241], [0.03425], [-0.88202], [0.40165], [0.11385], [0.94867], [-0.48989], [0.02044], [0.32226], [-0.22029], [-0.06526]]",0
2,16,1,<class 'agent.Policyentres'>,"[[0.0, 0.61149, 0.33883096531207313], [-0.4976851851851852, 0.69553, 0.6611690346879269], [-0.33179012345679015, 0.48381, 0.3923776734402057], [0.0, 0.52609, 0.2989431260358742], [-0.5764752659389738, 0.79011, 0.4996841941990039], [-0.19907407407407401, 0.79387, 0.26827484397350587], [0.0, 0.0419, 0.004798703124839585], [0.12380174291938997, -0.00446, 0.014827229668075103], [0.05462962962962965, 0.0164, 0.12594718242690175], [-0.1722222222222222, -0.01694, 0.08136380438761717], [-0.23168815765456108, -0.02014, 0.1700937880530533], [-0.9525145834685489, -0.04992, 0.18832016827414358], [-0.30904446251734985, -0.02142, 0.03294091663633205], [-0.5455560246443643, 0.74693, 0.22251314487842117], [-0.9005405224113399, 0.03726, 0.15316953246906728], [-0.05943207118857591, -0.00682, 0.006025530081548972], [-0.02987], [0.03889618605410409], [0.7887050670377835], [-0.77408], [0.53358], [0.46615], [-0.01021], [-0.00654], [-0.45353], [-0.04366], [-0.04482], [0.41518], [-0.01838], [-0.38802], [0.6722], [0.33981], [0.86967], [-0.03088], [-0.52716], [-0.03162], [0.02137], [0.36444], [0.02509], [-0.39633], [0.65378], [0.32724], [0.94253], [0.049], [-0.9298054039881286], [0.00088], [0.77674], [0.40623], [0.93198], [0.54276], [-0.02027], [0.5122528637959988], [0.29241], [-0.38454], [-0.01374], [-0.90464], [0.42367], [0.11878], [0.8559], [-0.52816], [0.03159], [0.30211], [-0.20818], [-0.10603]]",1
2,17,1,<class 'agent.Policyentres'>,"[[0.0, -0.16819, 0.10743016470339974], [-0.4976851851851852, 0.8997, 0.8925698352966003], [-0.33179012345679015, -0.24589, 0.6082469424857967], [0.0, -0.17564, 0.5860587584918565], [-0.5764752659389738, 0.11785, 0.4932111571925064], [-0.19907407407407401, 0.08917, 0.32100486911333714], [0.0, 0.01398, 0.0033037847812039394], [0.12380174291938995, -0.00565, 0.03059232461784015], [0.05462962962962964, -0.00709, 0.015569869807556263], [-0.1722222222222222, 0.04847, 0.06074934124222151], [-0.23168815765456108, 0.03463, 0.06328525088344525], [-0.9525145834685489, -0.02845, 0.21837700341294344], [-0.30904446251734985, -0.01343, 0.08463590629313461], [-0.5455560246443643, 0.66416, 0.2926072001423986], [-0.9005405224113399, -0.03573, 0.2221688238879047], [-0.059432071188575894, -0.02438, 0.00871049493135145], [-0.04896], [0.0016020295712313678], [0.7293915520253438], [-0.71606], [0.5454], [0.46472], [-0.01662], [0.03093], [-0.53015], [-0.02966], [0.04848], [0.42339], [0.01716], [-0.39252], [0.72786], [0.33125], [0.87659], [0.02103], [-0.50652], [0.00506], [0.0272], [0.39971], [-0.03097], [-0.36824], [0.70447], [0.33762], [0.94446], [0.02848], [-0.8961422759496467], [0.03581], [0.7552], [0.43884], [0.94527], [0.53797], [-0.02416], [0.49109599240253193], [0.3463], [-0.42891], [0.03695], [-0.90542], [0.37596], [0.06817], [0.92027], [-0.52694], [-0.03766], [0.3063], [-0.20892], [-0.05699]]",2
2,18,1,<class 'agent.Policyentres'>,"[[0.0, 0.6436, 0.34642097249137743], [-0.4976851851851852, 0.71657, 0.6535790275086226], [-0.33179012345679015, 0.46325, 0.4027416239143549], [0.0, 0.5069130850098238, 0.3137342364781646], [-0.5764752659389738, 0.7381665549932628, 0.5033731574670074], [-0.19907407407407401, 0.75806, 0.269697370117993], [0.0, -0.04408, 0.005104284583701996], [0.12380174291938997, 0.00549, 0.013700018272557986], [0.05462962962962964, -0.04827, 0.1360347066845471], [-0.1722222222222222, 0.02731, 0.08485718844136987], [-0.23168815765456108, -0.04331, 0.16260197614029884], [-0.9525145834685489, -0.03649, 0.1890678080718921], [-0.30904446251734985, -0.00828, 0.03482730057515258], [-0.5455560246443643, 0.70252, 0.2181804397948619], [-0.9005405224113399, -0.02165, 0.14935453004475505], [-0.05943207118857591, -0.00527, 0.006271747390862479], [-0.02748], [-0.010540099424557104], [0.7807690311301814], [-0.72366], [0.54301], [0.5013042437829218], [-0.04251482281779748], [0.01384], [-0.47565], [0.03658], [0.04603], [0.41282], [0.04184], [-0.37332], [0.71771], [0.27603], [0.88139], [0.0256], [-0.54255], [-0.00488], [0.00239], [0.44531], [0.04528], [-0.38014], [0.74861], [0.31954], [0.90152], [0.04826], [-0.9212747421600004], [-0.00045], [0.81534], [0.40565], [0.92484], [0.5452], [-0.02279], [0.4838669266413218], [0.31257], [-0.36845], [0.01319], [-0.89763], [0.41926], [0.10848], [0.9257], [-0.52698], [-0.03211], [0.33542], [-0.20738], [-0.12776]]",0
2,19,1,<class 'agent.Policyentres'>,"[[0.0, 0.58114, 0.33012843440638323], [-0.4976851851851852, 0.68152, 0.6698715655936167], [-0.33179012345679015, 0.50931, 0.3920837066263021], [0.0, 0.50077, 0.30779361601901306], [-0.5764752659389738, 0.75914, 0.49657710791972837], [-0.19907407407407401, 0.75518, 0.26275400085069983], [0.0, 0.04819, 0.005619235895054735], [0.12380174291938997, 0.02282, 0.016204323257668903], [0.05462962962962965, 0.0451, 0.1311701462883559], [-0.1722222222222222, 0.04812, 0.09038158809129192], [-0.23168815765456108, -0.04275, 0.15875904060999074], [-0.9525145834685489, -0.03223, 0.17955237865231236], [-0.30904446251734985, -0.04356, 0.033712091703866166], [-0.5455560246443643, 0.70964, 0.23075481402155978], [-0.9005405224113399, -0.03297, 0.15247252305821596], [-0.05943207118857591, -0.04765, 0.0013738584216836682], [-0.0047], [0.016376763147332687], [0.7605307292583601], [-0.77226], [0.49427], [0.51506], [0.02187], [-0.04488], [-0.4608], [-0.0262], [0.02392], [0.4006], [-0.0099], [-0.37257], [0.6824], [0.32638], [0.9427], [-0.02379], [-0.52114], [-0.00619], [-0.04251], [0.41509], [0.01966], [-0.36713], [0.70253], [0.28642], [0.86644], [0.00668], [-0.9417283757829983], [0.02844], [0.8351], [0.41536], [0.87792], [0.46386], [0.01769], [0.48224484988571625], [0.32945], [-0.4499], [0.03926], [-0.92512], [0.36191], [0.13676], [0.93309], [-0.49607], [0.01658], [0.28513], [-0.21434], [-0.07643]]",1
2,20,1,<class 'agent.Policyentres'>,"[[0.0, -0.17777, 0.11077011909924261], [-0.4976851851851852, 0.9294, 0.8892298809007574], [-0.33179012345679015, -0.16822, 0.5189301398743027], [0.0, -0.15731, 0.5200382291799398], [-0.5764752659389738, 0.34696794840370637, 0.5339141627114266], [-0.19907407407407401, 0.13294, 0.29429821391944916], [0.0, -0.04383, 0.006134857436328798], [0.12380174291938995, 0.03835, 0.011960626522844539], [0.05462962962962964, -0.02939, 0.1096595603619777], [-0.1722222222222222, 0.0101, 0.07290137113067875], [-0.23168815765456108, -0.02971, 0.14838369293826642], [-0.9525145834685489, -0.02949, 0.19492329237791645], [-0.30904446251734985, -0.03559, 0.038275248525481594], [-0.5455560246443643, 0.6918, 0.23776161328236628], [-0.9005405224113399, 0.04414, 0.1682028291152089], [-0.059432071188575894, 0.02485, 0.011796908308930595], [-0.03617], [-0.024458924118909493], [0.7800702046353433], [-0.78212], [0.51786], [0.52503], [0.014741512405789067], [0.03117], [-0.52634], [0.0011], [0.03645], [0.3517], [-0.02309], [-0.39339], [0.73767], [0.29908], [0.86901], [0.00498], [-0.53876], [0.01153], [-0.02395], [0.4118], [-0.04622], [-0.43047], [0.7311], [0.26592], [0.9092], [-0.02478], [-0.9433532709980269], [-0.02002], [0.75742], [0.36658], [0.92928], [0.50852], [-0.02423], [0.5292340298321212], [0.27834], [-0.38926], [0.0023], [-0.93488], [0.42852], [0.10451], [0.93872], [-0.47627], [-0.03948], [0.30983], [-0.1871], [-0.14246]]",2
2,21,1,<class 'agent.Policyentres'>,"[[0.0, 0.56908, 0.32711853617629344], [-0.4976851851851852, 0.67291, 0.6728814638237065], [-0.33179012345679015, 0.48624, 0.4036359497611409], [0.0, 0.4637342610745267, 0.2868358886554372], [-0.5764752659389738, 0.7238050140708219, 0.4827369052220902], [-0.19907407407407401, 0.75581, 0.27809514850308903], [0.0, -0.04402, 0.005200635026824979], [0.12380174291938997, -0.03036, 0.018213061336278223], [0.05462962962962964, 0.01335, 0.12405405656941418], [-0.1722222222222222, -0.00885, 0.07908182181917216], [-0.23168815765456108, -0.03632, 0.1668066927909039], [-0.9525145834685489, -0.04753, 0.18066939284225883], [-0.30904446251734985, 0.00378, 0.03695787953238137], [-0.5455560246443643, 0.72483, 0.22503477551125528], [-0.9005405224113399, -0.01007, 0.1566861374474245], [-0.05943207118857591, 0.00232, 0.007295547124086723], [0.00552], [0.016815137185019452], [0.7796934945895], [-0.74826], [0.54134], [0.4579319753318207], [-0.02032338427179545], [0.04056], [-0.45577], [0.00468], [0.02553], [0.38965], [0.00331], [-0.41372], [0.65347], [0.33835], [0.93787], [0.04369], [-0.48404], [-0.02683], [0.02719], [0.40202], [-0.02963], [-0.43837], [0.66761], [0.25259], [0.85435], [-0.00587], [-0.9356721047541401], [-0.02935], [0.7758], [0.38915], [0.9356], [0.4801], [-0.03297], [0.48388144720546367], [0.33514], [-0.37509], [-0.01219], [-0.86114], [0.35308], [0.14181], [0.86056], [-0.5295], [-0.01386], [0.33263], [-0.18438], [-0.09564]]",0
