Step,ElectorateID,Run_number,Belieftree,Affiliation
3,1,0,"[[0.0005759953703703708, 0.7414293270441624, 0.3865779450886015], [-0.499093587962963, 0.6764928076839348, 0.6134220549113986], [-0.3325051517489712, 0.73999, 0.31946152970942227], [0.000561959876543209, 0.7283, 0.21676956501523825], [0.08625668879761471, 0.6985271449733337, 0.182375515830362], [-0.1992681944444444, 0.7454247273870365, 0.28139338944497755], [0.0005594290123456785, 0.7121112883797421, 0.07481397710128351], [0.21125626180101653, 0.67988, 0.049272031486090544], [0.14868935515873033, 0.69569, 0.057512735268410116], [-0.2540143055555555, 0.67746, 0.09793706031240311], [0.14916901591999, 0.67989, 0.05580105937103792], [-0.9279053367717667, 0.6945568272869873, 0.17058889748036868], [0.017959160609220953, 0.73463, 0.07535219683777854], [-0.6988838943565366, 0.67365, 0.1443109423316201], [-0.9566858415540032, 0.6399560126211381, 0.169187960803658], [-0.3006030403501478, 0.6871261060416682, 0.1052231390073494]]",1
3,2,0,"[[-0.0001240277777777778, -0.14266579764762108, 0.3059397903816837], [-0.4997698842592593, -0.1763972018376522, 0.6940602096183164], [-0.33324772119341567, -0.22238, 0.16262725712991016], [-0.00018925154320987648, -0.24527, 0.35949877446601924], [0.0855456702790962, -0.20667049924689726, 0.42863976662887754], [-0.19997510802469132, -0.16641072372697105, 0.04923420177519305], [-0.00018870370370370384, -0.23929855991845372, 0.0623442216472294], [0.21058978031953504, -0.18388, 0.10285193511758682], [0.14800835207231056, -0.18689, 0.08731960037705894], [-0.25469290123456784, -0.202, 0.013738864494373006], [0.1484526424631999, -0.24853, 0.10350712531732861], [-0.9286209231915198, -0.21626853032290946, 0.185734942820794], [0.017250302584529614, -0.18405, 0.052485961393046454], [-0.6995235625664132, -0.15536, 0.14188228914544293], [-0.9573516826033859, -0.14746885390734807, 0.2106865785167099], [-0.3012602162760737, -0.14642009933966563, 0.03944848117042993]]",2
4,0,0,"[[7.306455761316882e-05, 0.5683664614240589, 0.33452393540805203], [-0.49985521219135803, 0.6306637529731582, 0.6654760645919481], [-0.33320732724622776, 0.64649, 0.3374540054931159], [8.066100823045282e-05, 0.62722, 0.21601639206257467], [0.14041334453553014, 0.6290663743495611, 0.16831517002357593], [-0.19989580632716045, 0.6078170416671106, 0.2782144324207336], [8.295267489711922e-05, 0.6300587727647543, 0.07921008589367234], [0.289620599658073, 0.59943, 0.03895392240332474], [0.2332479129923576, 0.6192, 0.04852773231575284], [-0.328926255144033, 0.62144, 0.11949441597563087], [0.3720645755355074, 0.56424, 0.024163200226183536], [-0.9006712453110074, 0.6248004515052857, 0.19180536820595684], [0.21061926638876105, 0.55256, 0.042993959476140306], [-0.7535180361117346, 0.59121, 0.16907954217805823], [-0.9718454763549326, 0.4970806042923771, 0.18479808191419708], [-0.25838601192409194, 0.543737696619322, 0.10097369141108326]]",0
4,1,0,"[[9.59992283950618e-05, 0.7414293270441624, 0.38643781555278417], [-0.4998489313271605, 0.6771945093296892, 0.6135621844472159], [-0.33319530306927303, 0.73999, 0.32499559508567966], [9.365997942386808e-05, 0.7283, 0.22052468678363504], [0.14042211382565362, 0.6958810917782479, 0.16821113797319145], [-0.19987803240740737, 0.7454247273870365, 0.2862685801574939], [9.323816872427976e-05, 0.7121112883797421, 0.07926697559757782], [0.289630945594287, 0.67988, 0.043445334375143634], [0.2332577496693123, 0.69569, 0.05148128743594654], [-0.328919050925926, 0.67746, 0.11203736147983473], [0.3720794482206926, 0.67989, 0.03426768673818906], [-0.9006625853315835, 0.6945568272869873, 0.1775913099609536], [0.21064268074061288, 0.73463, 0.05833404088121718], [-0.7535074342598828, 0.67365, 0.15888144055035275], [-0.9718278528981424, 0.6391851835444453, 0.17943538411536394], [-0.2583677107409644, 0.685862275391451, 0.10525917886542074]]",1
4,2,0,"[[-2.06712962962963e-05, -0.14266579764762108, 0.2968721305708272], [-0.4999616473765432, -0.16211328288706034, 0.7031278694291729], [-0.3333190646433471, -0.22238, 0.15087239139128117], [-3.1541923868312746e-05, -0.24527, 0.3335138325711066], [0.14030361073923384, -0.2052509405759494, 0.46993943639842406], [-0.19999585133744852, -0.16641072372697105, 0.045674339639188107], [-3.145061728395063e-05, -0.23929855991845372, 0.053240362176437545], [0.2895198653473734, -0.18388, 0.10533825714275766], [0.233144249154909, -0.18689, 0.09346364244057856], [-0.3290321502057614, -0.202, 0.02826647467242705], [0.3719600526445609, -0.24853, 0.13806793263879547], [-0.9007818497348757, -0.21626853032290946, 0.15231402739193953], [0.21052453773649768, -0.18405, 0.08779849163576138], [-0.7536140456281956, -0.15536, 0.13312010228147308], [-0.9719388264063729, -0.14735578389088277, 0.1834563892532093], [-0.258477240061952, -0.14611309412946227, 0.02493432036662043]]",2
5,0,0,"[[1.2177426268861472e-05, 0.5683664614240589, 0.33427467777011804], [-0.4999758686985597, 0.6319311048693502, 0.665725322229882], [-0.33331233231881574, 0.64649, 0.33397142220673537], [1.3443501371742151e-05, 0.62722, 0.21378706580081633], [0.10774582888079137, 0.6267282028998412, 0.1768982128682788], [-0.19998263438786004, 0.6078170416671106, 0.27534329912416955], [1.3825445816186523e-05, 0.6300587727647543, 0.08409635934918222], [0.3605828450410513, 0.59943, 0.03188054480625751], [0.3098365569272979, 0.6192, 0.04129283059700878], [-0.3960793758573389, 0.62144, 0.13581519134624173], [0.5454469984181977, 0.56424, 0.0025084289954204852], [-0.8757271219015675, 0.6248004515052857, 0.20028556147233165], [0.35807263392872446, 0.55256, 0.02595954383192038], [-0.7867044779284071, 0.59121, 0.18391956253503478], [-0.9787591265438741, 0.4964237803104667, 0.1969903081904695], [-0.18486605112826593, 0.5430996058411278, 0.09725166887613307]]",0
5,1,0,"[[1.599987139917697e-05, 0.7414293270441624, 0.38630557134355886], [-0.4999748218878601, 0.6778524267202295, 0.6136944286564412], [-0.33331032828932333, 0.73999, 0.32206932421238343], [1.560999657064467e-05, 0.7283, 0.21853907535524755], [0.1077472904291453, 0.6932715404604761, 0.17570049551565878], [-0.19997967206790118, 0.7454247273870365, 0.28369110491671023], [1.5539694787379974e-05, 0.7121112883797421, 0.08356874932620523], [0.36058456936375366, 0.67988, 0.03747125278183393], [0.309838196373457, 0.69569, 0.045282046289250685], [-0.39607817515432103, 0.67746, 0.12598620735661015], [0.5454494771990619, 0.67989, 0.015777409667146], [-0.8757256785716635, 0.6945568272869873, 0.1842821633828967], [0.3580765363206997, 0.73463, 0.04419082977569058], [-0.7867027109530985, 0.67365, 0.17138123609761444], [-0.9787561893010758, 0.6385637936916749, 0.18987522009718247], [-0.18486300093107805, 0.6849766093160964, 0.10218488522556969]]",1
5,2,0,"[[-3.445216049382718e-06, -0.14266579764762108, 0.29165957162120065], [-0.49999360789609054, -0.1535159960927233, 0.7083404283787994], [-0.33333095521833567, -0.22238, 0.1581889422993166], [-5.256987311385458e-06, -0.24527, 0.3496875732538007], [0.10772753991474199, -0.20385067320728356, 0.4442343725684205], [-0.19999930855624137, -0.16641072372697105, 0.047889111878462357], [-5.241769547325104e-06, -0.23929855991845372, 0.048131698676564], [0.36056605598926805, -0.18388, 0.10951042726655803], [0.3098192796210565, -0.18689, 0.09990860405762284], [-0.3960970250342936, -0.202, 0.0390408708242939], [0.5454295779363733, -0.24853, 0.15969782801384125], [-0.8757455559722123, -0.21626853032290946, 0.13264787219389382], [0.35805684582001385, -0.18405, 0.10903991618050404], [-0.786720479514484, -0.15536, 0.1269924818267266], [-0.9787746848857808, -0.14726463455180286, 0.16723243392773904], [-0.1848812558179093, -0.1459252233042142, 0.007797867032256589]]",2
6,0,0,"[[2.029571044810246e-06, 0.5683664614240589, 0.3339666321043116], [-0.4999959781164266, 0.6334995281680028, 0.6660333678956883], [-0.3333298331642471, 0.64649, 0.3288442483634634], [2.2405835619570246e-06, 0.62722, 0.2105049782360747], [0.05927687267310419, 0.6240114810654517, 0.18953456700491778], [-0.19999710573130997, 0.6078170416671106, 0.2711162063955441], [2.3042409693644204e-06, 0.6300587727647543, 0.08596151524127585], [0.4245119447617439, 0.59943, 0.023864878502981447], [0.3788384737735973, 0.6192, 0.032793633638168486], [-0.4564790626428898, 0.62144, 0.14706547835202585], [0.6758252406165038, 0.56424, 0.01522408996836595], [-0.8539472063951628, 0.6248004515052857, 0.20175237567267623], [0.4681993856206509, 0.55256, 0.011509708416651323], [-0.8043301435033948, 0.59121, 0.1903999900146263], [-0.9821335496768443, 0.4957950369207671, 0.2017264083560572], [-0.1143722399481511, 0.5421986480150756, 0.0897019218371715]]",0
6,1,0,"[[2.666645233196162e-06, 0.7414293270441624, 0.386114734862764], [-0.4999958036479767, 0.6788012245477629, 0.6138852651372361], [-0.3333294991593317, 0.73999, 0.3177380998310151], [2.6016660951074457e-06, 0.7283, 0.21560013736798317], [0.05927711626449652, 0.690239502307842, 0.18678575183184584], [-0.19999661201131683, 0.7454247273870365, 0.2798760109691558], [2.5899491312299957e-06, 0.7121112883797421, 0.08753329287117809], [0.42451223214886097, 0.67988, 0.03139012578056706], [0.37883874701462383, 0.69569, 0.03894775275922462], [-0.4564788625257201, 0.67746, 0.13938518483234932], [0.6758256537466479, 0.67989, 0.0004995945305942749], [-0.8539469658401788, 0.6945568272869873, 0.19034402519538696], [0.4682000360193134, 0.73463, 0.03274990478023399], [-0.8043298490075101, 0.67365, 0.18167513367831756], [-0.9821330601363779, 0.6379687916357487, 0.19921808661258958], [-0.11437173158195313, 0.6837158374505043, 0.09825689895955854]]",1
6,2,0,"[[-5.742026748971198e-07, -0.14266579764762108, 0.284749440975537], [-0.4999989346493484, -0.1416439525543559, 0.7152505590244631], [-0.33333293698083377, -0.22238, 0.17035322381328524], [-8.761645518975763e-07, -0.24527, 0.3765775569730617], [0.05927382451209596, -0.2022260030998579, 0.40149760675564516], [-0.19999988475937353, -0.16641072372697105, 0.05157161245800795], [-8.736282578875176e-07, -0.23929855991845372, 0.04433433648110792], [0.42450914658644673, -0.18388, 0.1127153778808713], [0.3788355942225571, -0.18689, 0.10481116319621162], [-0.4564820041723822, -0.202, 0.0471475131091869], [0.6758223372028664, -0.24853, 0.17125342154354717], [-0.8539502787402702, -0.21626853032290946, 0.11814237588537338], [0.4681967542691991, -0.18405, 0.12084081346868387], [-0.8043328104344076, -0.15536, 0.12023425462625584], [-0.9821361427338288, -0.1471773559393391, 0.15467543767784622], [-0.11437477406309164, -0.14562461617877587, 0.005845306130915784]]",2
7,0,0,"[[3.3826184080170765e-07, 0.5683664614240589, 0.3338121396764209], [-0.4999993296860711, 0.6342871939762417, 0.666187860323579], [-0.333332749971819, 0.64649, 0.33761775789939136], [3.734305936595039e-07, 0.62722, 0.21612121584128047], [0.1322426134492385, 0.6195495946849142, 0.16791148237601294], [-0.19999951762188495, 0.6078170416671106, 0.27834954388331523], [3.840401615607366e-07, 0.6300587727647543, 0.08660818912176058], [0.4820586476563691, 0.59943, 0.016133933716573984], [0.44095222181940896, 0.6192, 0.024502042286030565], [-0.5108324271071482, 0.62144, 0.15564282018807613], [0.7767634820275214, 0.56424, 0.029213600284751232], [-0.8376725431411386, 0.6248004515052857, 0.20103238044683958], [0.5526426591766712, 0.55256, 1.1362378049241964e-05], [-0.8147076805577297, 0.59121, 0.19325825438790492], [-0.9840518744592127, 0.49563424609830564, 0.20342060905100345], [-0.11382077708240863, 0.541895489071818, 0.09017680813901029]]",0
7,1,0,"[[4.444408721993602e-07, 0.7414293270441624, 0.38605353181914526], [-0.49999930060799613, 0.6791056844872168, 0.6139464681808547], [-0.3333326943043331, 0.73999, 0.325243019742989], [4.336110158512412e-07, 0.7283, 0.2206925759669986], [0.13224265404780383, 0.6852599649822743, 0.16757776681043063], [-0.19999943533521944, 0.7454247273870365, 0.2864866374795818], [4.316581885383326e-07, 0.7121112883797421, 0.08822023724256482], [0.4820586955542219, 0.67988, 0.024507198907464667], [0.44095226735958004, 0.69569, 0.03155832128670691], [-0.5108323937542866, 0.67746, 0.14721224357281373], [0.7767635508825455, 0.67989, 0.012001232056386882], [-0.8376725030486413, 0.6945568272869873, 0.18982105630932736], [0.5526427675764483, 0.73463, 0.02254558636198585], [-0.8147076314750822, 0.67365, 0.18438598725346386], [-0.984051792869135, 0.6378165965484344, 0.20094489422072787], [-0.11382069235470897, 0.6832873504113508, 0.09880324278855812]]",1
7,2,0,"[[-9.570044581618667e-08, -0.14266579764762108, 0.28118846866690067], [-0.49999982244155805, -0.13529869450575246, 0.7188115313330994], [-0.33333326727458346, -0.22238, 0.15375548055075458], [-1.4602742531626275e-07, -0.24527, 0.3398871001143143], [0.13224210542240378, -0.19956706027124327, 0.45981050378728633], [-0.1999999807932289, -0.16641072372697105, 0.04654691554764485], [-1.456047096479196e-07, -0.23929855991845372, 0.04159304588333738], [0.48205818129381955, -0.18388, 0.11574835299035756], [0.4409517418942356, -0.18689, 0.10912671717015034], [-0.5108329173620636, -0.202, 0.053679008859974224], [0.7767629981252485, -0.24853, 0.17820869744241633], [-0.8376730551986565, -0.21626853032290946, 0.1080078486495259], [0.5526422206180959, -0.18405, 0.12804628656624695], [-0.8147081250462318, -0.15536, 0.11460291910745554], [-0.9840523066353768, -0.14715503101472363, 0.14545929325415005], [-0.11382119943489871, -0.14551003871517063, 0.005527830076385959]]",2
8,0,0,"[[5.6376973466951275e-08, 0.5683664614240589, 0.3334773622685984], [-0.49999988828101183, 0.6359964891425648, 0.6665226377314015], [-0.3333332361064143, 0.64649, 0.33350140419914004], [6.223843227658403e-08, 0.62722, 0.21348619044431608], [0.09626016552217789, 0.6193883679717955, 0.17805659599010748], [-0.19999991960364746, 0.6078170416671106, 0.2749558093664365], [6.400669359345608e-08, 0.6300587727647543, 0.08621487162255445], [0.5338524324525323, 0.59943, 0.008973388493540107], [0.49685659887466327, 0.6192, 0.016741012345784265], [-0.5597493961845246, 0.62144, 0.1616295287064684], [0.8557209797225116, 0.56424, 0.03988516450590405], [-0.826084021467668, 0.6248004515052857, 0.19853359193000833], [0.6177268391387918, 0.55256, 0.008917185957913652], [-0.8209361192389946, 0.59121, 0.19323278083476025], [-0.9852262938808467, 0.49544482660287564, 0.20263540455915632], [-0.06640143831128925, 0.5416397979754917, 0.08323707104391002]]",0
8,1,0,"[[7.407347869989336e-08, 0.7414293270441624, 0.38586967459016586], [-0.499999883434666, 0.6800207773722993, 0.614130325409834], [-0.3333332268285, 0.73999, 0.32175234222253274], [7.226850264187354e-08, 0.7283, 0.21832398827380742], [0.09626017228860545, 0.6850800254287327, 0.17651175541478842], [-0.1999999058892032, 0.7454247273870365, 0.2834119140888715], [7.194303142305545e-08, 0.7121112883797421, 0.08929434994995909], [0.5338524404355077, 0.67988, 0.018310954391839943], [0.49685660646469176, 0.69569, 0.024932479947333774], [-0.5597493906257143, 0.67746, 0.15513841902492595], [0.855720991198349, 0.67989, 0.022048120711645837], [-0.8260840147855851, 0.6945568272869873, 0.1906789731239919], [0.6177268572054213, 0.73463, 0.014658932343718956], [-0.8209361110585534, 0.67365, 0.1874118707173489], [-0.9852262802825005, 0.6376372899634827, 0.2035195560501475], [-0.06640142419000597, 0.6829112451324296, 0.09400634373908805]]",1
8,2,0,"[[-1.5950074302697783e-08, -0.14266579764762108, 0.27451633721775687], [-0.49999997040692634, -0.12296705896484093, 0.7254836627822433], [-0.33333332232354174, -0.22238, 0.16184720075965564], [-2.4337904219377125e-08, -0.24527, 0.3577744060294482], [0.09626008085103879, -0.1994710078072827, 0.43138184485710884], [-0.19999999679887145, -0.16641072372697105, 0.04899654835378729], [-2.42674516079866e-08, -0.23929855991845372, 0.03924775842127026], [0.5338523547254407, -0.18388, 0.11771649998927013], [0.49685651888713434, -0.18689, 0.11214242545054359], [-0.5597494778936771, -0.202, 0.058675098222013736], [0.8557208990721328, -0.24853, 0.1811100615611814], [-0.8260841068105876, -0.21626853032290946, 0.10001688628141767], [0.6177267660456959, -0.18405, 0.13150076633750188], [-0.8209361933204116, -0.15536, 0.10916227955730408], [-0.9852263659102074, -0.14712872920654613, 0.137453500090533], [-0.06640150870337092, -0.14540332705274883, 0.012974724088964232]]",2
9,0,0,"[[9.396162244491877e-09, 0.5683664614240589, 0.33324220214039285], [-0.49999998138016866, 0.6371992133717127, 0.6667577978596072], [-0.33333331712884684, 0.64649, 0.3276175796849712], [1.0373072046097339e-08, 0.62722, 0.2097197436918978], [0.042343351943841256, 0.6182361934471394, 0.19255779648526247], [-0.19999998660060786, 0.6078170416671106, 0.27010488013786843], [1.0667782265576014e-08, 0.6300587727647543, 0.08627125266405722], [0.5804671308009123, 0.59943, 0.0025965046092925824], [0.547170872193396, 0.6192, 0.009862640531326823], [-0.6037744918640873, 0.62144, 0.16776338232877838], [0.914270527441834, 0.56424, 0.04792818367062084], [-0.8160529801610578, 0.6248004515052857, 0.19728990045539502], [0.6657036284461229, 0.55256, 0.015492273331009328], [-0.8225756234260261, 0.59121, 0.19358362119345648], [-0.9857921189779281, 0.4953010194101951, 0.20281944236793276], [-0.016274348267444234, 0.5412326409352739, 0.0763927988481305]]",0
9,1,0,"[[1.234557978331556e-08, 0.7414293270441624, 0.38575496067738135], [-0.4999999805724443, 0.6805921698493208, 0.6142450393226186], [-0.3333333155825278, 0.73999, 0.3167548178496156], [1.2044750440312256e-08, 0.7283, 0.21493293462970928], [0.04234335307157919, 0.6837941233250531, 0.18930234621881928], [-0.19999998431486715, 0.7454247273870365, 0.2790099013018559], [1.1990505237175918e-08, 0.7121112883797421, 0.09043790999582157], [0.5804671321314082, 0.67988, 0.012625403212702304], [0.5471708734584008, 0.69569, 0.018861882748062886], [-0.6037744909376189, 0.67746, 0.16271638073545044], [0.9142705293544736, 0.67989, 0.029766254125354948], [-0.8160529790473773, 0.6945568272869873, 0.19184697424928687], [0.6657036314572278, 0.73463, 0.008753627306981203], [-0.8225756220626192, 0.67365, 0.19002018733316395], [-0.985792116711537, 0.6375011485980641, 0.206175028304417], [-0.016274345913897016, 0.6822835320015478, 0.08879635198875882]]",1
